Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT5G14040.1	GMM:34.9	transport.metabolite transporters at the mitochondrial membrane	0.047579	0.029520	-0.084120	-0.055875	0.054874	0.182596	0.187706	0.062318	0.092342	0.220717	0.109866	0.188693	0.042227	0.027149	-0.014629	0.151874	-0.017526	0.119498	-0.040951	-0.098208	0.016688	0.139785	0.020386	0.194594	0.035612	0.168422	-0.008644	0.130512	0.191950	0.044245	-0.130688	0.029220	-0.112061	0.193425	0.076591	0.090076	-0.094826	-0.035555	-0.007366	0.214389	0.122844	-0.086745	-0.132385	-0.104762	-0.120418
AT5G14200.1	GMM:13.1.4.4.3	amino acid metabolism.synthesis.branched chain group.leucine specific.3-isopropylmalate dehydrogenase	-8.878241	0.123271	-0.158341	-2.861158	0.211060	0.238710	0.212311	0.146945	0.088687	-0.241861	-0.031539	-0.141845	-1.308116	-0.190545	0.061302	-0.098277	-0.068928	-0.158187	-0.247677	0.014837	0.114568	0.065341	-0.094417	-0.167013	-0.005353	0.110756	0.011392	0.259170	0.127074	0.059897	-4.720651	0.432492	-0.081540	-0.031540	0.246538	0.127118	0.037589	0.102541	0.204186	0.216596	0.023825	0.017055	-0.189190	0.160231	0.085738
AT5G14260.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	0.346555	0.060641	0.413293	0.329437	0.212023	0.138952	0.370822	0.097872	0.420391	-0.180009	0.083694	0.090971	-0.373841	-0.084513	0.231244	-0.073365	-0.068450	-0.092930	0.135081	-0.276352	-0.066871	-3.703857	0.130849	-0.158909	-0.131735	0.311962	-0.003666	-0.196906	-0.285898	0.071237	0.038992	-0.154382	-0.071467	0.108017	0.100371	0.104659	0.408673	0.150672	-0.081962	-0.215730	-0.173901	-0.064012	-0.031529	-0.067152	-0.091265
AT5G14320.1	GMM:29.2.1.1.1.1.13	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.S13	0.041911	-5.348896	0.268481	-0.285029	0.168538	0.279650	0.155507	-0.141876	0.429497	-0.025930	-0.241636	-0.224886	-0.344621	-5.350886	-0.209735	-0.040224	-0.112138	0.062925	0.051608	0.215464	0.038264	-0.058774	-5.412480	-0.241278	0.016408	-0.201892	-5.401684	0.214861	-0.013450	0.170903	0.244406	0.239999	0.113193	-0.062570	0.002256	-4.521642	0.202828	0.210195	0.232113	-0.071727	0.315115	0.293479	-5.458537	0.207653	0.217711
AT5G14520.1	GMM:33.99	development.unspecified	-9.061350	-10.028986	NaN	-10.286933	0.748899	-10.387131	2.086446	-9.994964	-10.127901	-1.191277	-10.027054	-9.670815	NaN	NaN	-10.294839	-9.362602	-10.522171	-10.278540	-10.073652	-10.287019	NaN	-1.800284	-10.208432	-9.501164	-9.201467	NaN	NaN	-10.484297	-9.694819	NaN	NaN	-10.177309	NaN	-9.396741	-9.482483	NaN	-10.012325	-10.619376	-10.668313	-10.971157	-10.112467	1.768872	-10.673808	-9.850387	NaN
AT5G14580.1	GMM:27.1	RNA.processing	-11.400441	-11.646405	-11.540464	-11.939480	-11.860779	NaN	-11.592969	-11.834531	-11.623542	-11.636747	-10.584833	-11.258341	-11.343960	-11.052224	NaN	-11.533541	-2.889015	-11.312698	-3.313152	-8.403395	-11.696752	-8.646856	-11.493786	-11.423727	-11.898387	-11.987189	-9.073875	-11.415031	-8.267683	-11.310073	-11.940469	-10.688768	-11.869575	-11.741927	-11.636842	-11.699977	-12.239993	-11.893812	-10.971494	-12.531313	-12.268316	-12.048476	-12.263786	-12.239641	-12.084121
AT5G14660.1	GMM:26.1	misc.misc2	-11.420486	-9.496337	-1.421037	NaN	-1.649547	-1.355733	-1.706013	-10.840376	-1.307126	NaN	-1.701542	-10.548445	-10.473232	-0.867226	-1.547699	-1.436975	-1.539150	-1.758943	-11.150650	-1.286802	-1.836986	NaN	-1.774927	-1.454181	-10.848565	-1.273683	-0.897077	NaN	-1.264317	-0.912215	NaN	-10.029769	-1.016479	-1.313775	-10.626324	-1.570356	NaN	-1.007556	-1.677951	NaN	-1.226798	-1.216053	NaN	-0.882199	-1.793029
AT5G14670.1	GMM:29.4;GMM:29.3.4.99	protein.postranslational modification;protein.targeting.secretory pathway.unspecified	0.469981	-0.179738	0.042547	-0.085502	-0.200355	-0.009441	-0.050306	0.051706	-0.190888	0.312687	0.105121	0.214206	0.117179	0.145848	-0.178223	-0.139172	-0.019930	0.138261	-0.195733	0.129905	-0.065072	0.170709	-0.098837	0.096800	0.198867	0.441811	-0.036631	-0.002998	-0.085735	-0.033549	-0.378967	0.127485	0.202848	0.104620	-0.054112	0.286066	0.113405	0.104615	0.162337	-0.224929	0.126427	0.224949	-0.045480	-0.099784	-0.101248
AT5G14740.1	GMM:8.3	TCA / organic transformation.carbonic anhydrases	0.054572	0.013809	0.028847	0.096982	0.101718	0.050435	0.161140	0.240536	0.085412	-0.004795	-0.119490	-0.112892	0.042490	-0.028792	0.142727	-0.096745	-0.149282	-0.276475	-0.121812	-0.065333	0.006576	-0.152555	-0.174058	-0.214860	-0.074910	-0.004243	-0.200578	-0.109406	-0.154847	-0.067583	-0.037555	-0.087967	-0.051581	-0.093236	-0.272842	-0.106773	-0.104036	-0.171380	-0.034735	-0.108773	-0.073899	0.033612	-0.200342	-0.112212	-0.175345
AT5G14740.2	GMM:8.3	TCA / organic transformation.carbonic anhydrases	-0.014451	0.033713	-0.028515	0.135479	0.104568	0.106617	0.186491	0.156225	0.131096	-0.011814	-0.101972	-0.168315	0.061953	0.030535	0.182094	-0.126187	-0.173677	-0.095462	-0.107799	-0.086743	-0.119618	-0.177199	-0.119895	-0.261342	-0.049964	-0.076419	-0.081989	-0.167237	-0.189916	-0.165762	-0.095051	-0.081282	-0.123801	-0.131371	-0.077599	-0.072949	-0.050499	-0.054269	-0.063069	0.034406	-0.030748	-0.072827	-0.014199	-0.017648	-0.039802
AT5G14780.1	GMM:25.10	C1-metabolism.formate dehydrogenase	0.028941	-0.040166	0.364191	0.303137	0.232610	0.064624	0.309012	0.167892	0.000397	-0.042533	0.190325	-4.168426	0.245372	-0.545867	-0.115217	0.573836	0.204019	0.122691	-0.041777	-0.106962	-0.180462	-0.157194	0.163216	0.013580	0.038900	0.045556	-0.105884	-0.497723	-0.328981	-0.150708	-0.272242	0.330957	0.018410	0.376848	0.259349	0.290778	0.168998	-0.146424	0.144907	0.730258	0.709113	0.656410	0.532666	0.858253	0.465129
AT5G14910.1	GMM:35.1	not assigned.no ontology	0.092395	0.559106	0.413935	-0.039101	0.052144	0.086873	0.206106	0.379486	0.049189	-0.093181	-0.165550	-0.119472	-0.063670	-0.112426	-0.082553	0.347025	-0.168481	-0.075456	-0.173482	-0.251765	-0.217556	-0.112457	-0.180996	-0.523680	0.136313	0.052560	-0.106071	-0.201435	-0.198156	-0.187229	-0.214552	0.349705	-0.073398	-0.184758	-0.151065	-0.230299	-0.201430	-0.090809	0.151892	0.168542	0.117803	-0.162548	0.129573	0.063926	0.135517
AT5G15090.1	GMM:34.20	transport.porins	-0.026046	0.081141	-0.079869	0.117482	-0.113306	-0.038466	0.041846	-0.006018	0.029041	0.003780	0.093990	0.119713	0.033162	0.142478	0.123607	0.241634	0.051312	0.054988	-1.407716	-0.105303	0.075173	0.156525	0.054157	0.079398	0.089294	0.057960	0.148672	-0.122159	-0.054415	-0.073232	-0.040590	-0.054867	0.081386	0.053218	0.203378	0.230213	0.230162	-0.195217	0.029511	-0.085786	-0.169472	-0.151253	-0.237502	-0.110730	-0.058366
AT5G15200.1	GMM:29.2.1.2.1.9	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9	0.124185	0.037152	0.216008	0.091285	0.063562	0.031323	-0.100714	0.040184	-0.061999	-0.139465	-0.096768	-0.037101	-0.002614	-0.032812	-0.077357	-0.083609	-0.096767	-0.000063	-0.066046	0.032959	-0.108321	-0.095439	0.128866	0.035687	-0.022571	0.009710	-0.085980	0.052265	0.075888	0.052376	-0.091839	-0.007736	-0.156514	-0.015052	-0.093517	-0.238697	0.120795	0.184183	0.000473	0.104810	0.050506	-0.041847	0.016003	0.081368	0.155560
AT5G15200.2	GMM:29.2.1.2.1.9	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9	0.046495	0.317944	0.077307	0.018491	-0.028237	-4.477710	0.102087	-0.481158	-0.029808	0.075474	-0.064803	-0.042376	0.002983	-0.015779	-4.385418	0.153843	0.109858	0.002987	0.079984	-0.091577	0.031467	0.000241	0.111518	-0.087467	-0.044594	-0.029647	0.177955	0.047852	0.191781	-0.016997	-0.096942	0.099576	-3.909884	-0.000903	0.060511	-0.028457	-0.051672	0.132008	0.113966	-0.047602	-0.036447	0.028806	0.073448	-0.119127	-4.058934
AT5G15450.1	GMM:20.2.1	stress.abiotic.heat	-10.552992	-0.495782	-0.448120	-0.810447	-3.975640	-4.492032	0.070135	1.802400	-1.546872	-9.386541	-3.374073	-0.634074	-0.172161	-0.449734	1.996786	0.088593	0.533039	-0.464231	-0.193527	-0.510104	0.095746	-0.235547	-5.151908	3.302544	-4.606081	0.382612	-0.003024	-4.776918	0.019513	0.070171	0.083542	0.056089	0.466042	-4.158068	-0.261041	1.764725	-10.391164	-5.582181	1.865820	-0.145126	-0.029611	1.162284	-4.647543	-0.311265	-0.314702
AT5G15520.1	GMM:29.2.1.2.1.19	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S19	NaN	0.021840	0.200328	-0.272829	-0.159739	NaN	-0.212519	-0.145898	NaN	NaN	-0.284629	-0.053505	-0.094120	-0.010162	-12.123463	-0.078882	-0.067378	NaN	-0.087895	-0.088518	-0.303197	0.002415	0.124958	NaN	-0.134323	-0.089662	NaN	0.207956	0.131433	NaN	0.010699	0.121248	NaN	-0.210777	-0.130360	NaN	0.239537	-0.087294	0.245999	0.189678	-0.025285	NaN	0.073383	0.142795	NaN
AT5G15530.1	GMM:11.1.1.2.3	lipid metabolism.FA synthesis and FA elongation.acetyl CoA carboxylation.heteromeric complex.biotin carboxyl carrier protein	NaN	-11.404620	-0.934388	-0.602254	-1.436536	-1.298254	NaN	-11.071814	-0.889018	-1.180851	-0.925612	-0.536056	-0.804351	-0.956215	-1.562667	-10.534093	-1.417784	-11.011777	-11.110171	-1.216006	-1.308727	-0.979448	-0.597123	-1.393488	-1.283026	-1.238314	-1.014475	-1.258393	-1.186523	-1.726503	-11.132517	-1.580519	-11.179081	-11.032948	-1.086163	-1.143815	-0.906581	-0.929969	-1.344470	-1.125610	-0.445451	-0.961356	-11.318988	-1.134000	-1.028675
AT5G15650.1	GMM:10.5.5	cell wall.cell wall proteins.RGP	0.152022	-0.008258	-0.199029	-0.079395	0.056656	0.001049	-0.095435	-0.153908	-0.194659	0.078848	-0.071070	0.054401	-0.037372	0.021842	0.093341	0.189166	0.169920	0.287455	0.114757	0.142105	0.141073	0.093447	0.084060	0.251508	0.162250	0.262954	-0.018628	0.112182	0.043306	0.072977	-0.006160	0.026525	-0.081075	0.078160	0.137085	0.133870	0.259313	0.151590	0.134840	0.206811	0.208319	0.000178	0.166486	0.093644	0.015809
AT5G15700.1	GMM:27.2	RNA.transcription	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.811992	NaN	-10.648553	-2.769406	-9.672634	NaN	-8.905774	NaN	NaN	NaN	-8.829817	NaN	NaN	NaN	NaN	-10.242272	NaN	NaN	NaN	NaN	-10.882683	NaN	-10.687028	-7.418835	NaN	NaN	-1.072948
AT5G15830.1	GMM:27.3.35	RNA.regulation of transcription.bZIP transcription factor family	NaN	NaN	NaN	NaN	NaN	-8.232547	-7.954336	NaN	NaN	1.746759	2.530595	1.837413	NaN	-8.336292	-8.140255	2.420699	2.394324	NaN	NaN	NaN	-8.010833	-6.923995	-8.697430	NaN	2.906197	NaN	-7.768664	NaN	2.472411	NaN	-7.620942	NaN	-8.242338	2.046892	NaN	NaN	NaN	1.907771	-0.468946	NaN	2.628464	NaN	-8.788651	NaN	NaN
AT5G15890.1			-10.021194	0.699319	-10.125218	NaN	-9.498695	0.700615	NaN	0.600846	-0.894250	NaN	NaN	-9.261775	NaN	-10.047565	-10.163425	-1.520080	0.631306	1.154981	-0.120439	-10.433175	NaN	NaN	-9.398656	-10.298056	-10.524336	-10.089162	0.645669	0.284335	-10.173702	0.513084	-1.995775	0.274963	-1.967024	0.577169	-0.265043	0.269674	-0.000645	-10.772816	NaN	-10.514017	-1.846439	-10.202742	0.009369	-1.913916	-1.099894
AT5G15920.1	GMM:31.2	cell.division	0.250210	-0.131273	0.366309	0.499593	-0.112186	-0.039273	0.163009	0.201214	0.585048	0.207402	0.182243	0.634250	0.114713	-0.105071	-0.067865	0.112812	0.121178	-11.086995	0.011945	-0.295826	-0.025348	-0.186107	0.165191	0.053471	0.398626	-0.075798	-0.120980	0.156400	0.113456	0.137088	0.361630	-0.366097	0.228136	0.274742	0.052956	0.189081	0.188503	0.033489	-0.076458	-0.311749	0.525236	-0.185831	-0.089010	-0.082782	0.046674
AT5G15960.1	GMM:17.1.3	hormone metabolism.abscisic acid.induced-regulated-responsive-activated	-3.624600	-3.870772	-3.618492	-3.301406	-3.673063	-3.446173	-4.373308	-7.275982	-7.385196	0.437469	0.292633	0.295826	0.419190	-3.465044	0.332853	-2.849583	0.285250	0.348636	0.371218	0.214749	0.289393	0.362320	0.387472	0.405764	-5.810330	0.374654	-5.153162	0.486311	0.401902	0.535220	0.283036	0.340917	0.369015	0.414997	0.418172	0.465236	0.143585	0.079320	0.049152	0.664851	0.184487	0.376148	0.246376	0.154770	0.221587
AT5G15970.1	GMM:31.1	cell.organisation	-1.941000	-1.833349	-1.784673	-1.101643	-1.066187	-1.161318	-1.342774	-1.278310	-1.857426	0.409894	0.433876	0.398477	0.384809	0.359816	0.343938	0.360059	0.257519	0.362515	0.413221	0.388808	0.395121	0.328822	0.463133	0.346030	0.266458	0.208109	-1.110055	0.304901	0.247516	0.335773	0.192529	0.160358	0.127593	0.274745	0.275910	0.278924	0.084914	-0.001179	0.014248	-0.074678	-0.020983	0.039003	0.018195	-0.069853	0.015946
AT5G15980.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	NaN	4.624365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.127471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.394675	NaN	NaN	NaN	NaN	3.930913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.877862	2.852813	NaN	NaN	NaN	NaN	4.553871
AT5G16050.1	GMM:30.7	signalling.14-3-3 proteins	0.202805	0.092942	-3.920080	-5.280935	-0.318737	0.035994	0.066362	0.233176	0.257909	-0.638030	0.079637	0.376448	-0.425674	0.041522	0.071329	0.431565	0.274431	-0.011075	0.062546	-0.411796	0.296127	-0.505265	-0.072273	0.185092	0.081774	-5.320404	-3.429041	-5.399216	0.212101	0.308341	0.041196	-0.028792	0.075128	0.005655	-5.321622	0.318505	-5.286534	0.041378	-0.210326	0.265449	-0.355938	0.343309	0.091669	0.574097	-0.241127
AT5G16070.1	GMM:29.6	protein.folding	-0.128563	-4.030960	0.285183	0.521779	NaN	-0.539090	-4.132439	-0.221324	-0.044196	0.202583	0.168757	-4.470952	-4.201975	-0.243904	-0.446798	0.219899	-0.369762	0.124571	-0.109111	-0.475347	0.117527	-0.089260	0.225755	-4.368294	0.371531	0.216786	-0.311863	0.305444	-0.127784	0.140309	-4.487276	0.519244	0.171383	-0.183679	0.568696	0.106109	-0.306164	-3.857412	-0.236310	-4.845893	-4.509584	NaN	-4.546521	-0.001507	0.044160
AT5G16130.1	GMM:29.2.1.2.1.7	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S7	0.226557	-0.027153	0.004333	-0.135774	0.199302	0.155789	-0.047076	0.033439	-0.265698	0.146177	0.206883	0.142272	-0.039664	0.124188	0.018426	-0.032834	0.003071	0.119042	-5.048994	0.258903	0.014908	0.041049	-0.008232	0.086431	-0.088545	-0.043734	-0.054476	0.179103	0.139356	-0.076772	-0.146435	0.008047	0.177900	-0.080732	-0.021116	-0.125091	-0.030093	0.282197	0.069779	0.011113	0.078095	0.270883	-0.033517	0.064842	-0.080737
AT5G16400.1	GMM:21.1	redox.thioredoxin	0.915687	0.779279	1.006979	0.864170	0.777387	0.822558	0.873165	1.158849	0.877512	0.719795	0.775772	0.381848	-4.096111	0.722825	0.948203	0.833801	0.871960	0.889078	0.720697	0.770464	0.725307	0.634012	0.639042	0.650863	0.851530	0.479020	0.697082	0.656692	0.824841	0.668734	0.486469	0.992203	-4.796790	1.674999	0.769062	0.591732	-3.939648	0.465380	0.704211	0.540163	0.680469	-4.655034	-4.940548	0.780567	0.632457
AT5G16570.1	GMM:12.2.2	N-metabolism.ammonia metabolism.glutamine synthetase	0.106334	0.198663	-0.411935	-0.346557	-0.334095	-0.257768	-0.327821	-0.202792	-0.618112	0.079866	0.175068	0.338508	0.667489	0.435173	0.015740	0.034733	0.488425	0.241476	0.072958	0.350214	0.205083	0.205847	-0.203965	0.334711	0.117584	0.137088	0.193998	0.177617	0.438404	0.297644	-0.215370	-0.246567	0.107296	0.374019	0.061756	0.140397	0.226701	0.099468	0.217231	0.418399	0.197602	0.396375	0.107317	0.445487	0.483175
AT5G16620.1	GMM:29.3.3	protein.targeting.chloroplast	-0.132134	0.409754	0.548182	0.035711	-0.842792	-0.106422	-0.000433	-0.000209	-0.067601	-0.326754	0.386443	0.064506	-9.943372	1.126836	0.176211	0.263987	-0.030834	0.452015	0.007600	-0.396999	0.497405	-0.011364	NaN	0.672457	0.335335	0.566394	0.071658	0.637394	-10.310506	-0.568644	0.374353	0.177638	-0.098510	-0.336226	0.023017	0.521973	NaN	0.289894	0.074119	-0.197301	0.321244	0.144470	-0.075357	-0.100450	-0.153579
AT5G16660.1			0.192339	-11.235129	0.618395	-11.032939	0.562194	0.358685	0.022242	-0.016436	0.401313	0.324751	-10.905408	0.517407	0.206359	0.501123	0.161093	-0.328084	NaN	-10.855111	-11.030410	-0.054671	-0.215843	-10.914183	-0.171183	0.478222	-11.198078	-0.326787	-11.363335	-10.735808	0.111572	-0.319428	0.026078	-0.098787	0.076080	-11.084582	0.638740	0.222729	NaN	0.357307	-10.753199	NaN	0.271038	0.160131	NaN	-0.029555	0.217382
AT5G16680.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	1.075713	NaN	NaN	1.246553	NaN	NaN	NaN	NaN	4.491001	0.953034	NaN	NaN	-10.168030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.030239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.112937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16710.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	0.062288	0.038943	0.033678	0.290523	0.201267	0.233592	0.323517	0.469771	0.426311	-0.121787	-0.021842	-0.052737	-0.134864	-0.102898	0.207779	0.048656	-0.116612	0.024666	-0.175253	-0.089951	0.069287	-0.020268	0.124443	0.067270	-0.058743	0.011340	-0.033573	0.054796	0.179954	-0.154018	0.050429	0.195525	0.024215	-0.157653	-0.165997	-0.052425	0.038589	0.265200	0.059812	0.166082	0.094620	0.257936	0.216568	0.134728	-0.023087
AT5G16720.1			NaN	NaN	NaN	NaN	NaN	NaN	-7.880652	NaN	NaN	-8.100721	NaN	NaN	NaN	-8.169354	NaN	NaN	-7.572304	NaN	NaN	-8.342276	NaN	NaN	-8.803698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.054974	NaN	NaN	-7.080365	0.612124	3.624390	NaN	-7.487586	NaN	0.325892	-10.394255	NaN	NaN	-9.018267
AT5G16750.1	GMM:29.2.2.3.4	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.WD-repeat proteins	-10.206909	-10.914630	-11.025983	-11.101556	-2.959903	-11.242413	-11.277853	-11.257020	-11.272624	-11.131961	-8.383556	-11.110649	-10.799176	-10.796023	-11.118450	-8.554974	-10.881775	-10.499087	-11.433480	-10.982183	-11.191308	-11.058622	-11.217005	-11.055517	-11.231453	-11.104448	-9.124278	-10.749931	-11.311517	-11.374507	-8.966927	-10.855555	-3.406891	-11.106922	-11.365751	-11.302448	-2.469021	-11.141482	-11.090389	-11.261339	-11.405935	-11.432373	-9.403386	-11.599117	-11.435928
AT5G16810.1	GMM:35.2	not assigned.unknown	-12.362673	-4.658117	-11.906754	-12.066894	-11.837446	-0.388019	-12.055225	-12.042938	NaN	-12.385767	-12.027934	-11.953927	-9.882090	-11.880579	-11.761580	-11.737568	-11.864783	-8.485423	NaN	-12.146442	-4.123120	-12.140273	-11.640000	-12.215221	-12.389284	-12.152227	NaN	-4.122860	-12.376543	-12.225123	-12.317382	-12.173976	-9.369770	-9.764566	-11.889365	NaN	-12.723303	-12.294317	-12.466987	-12.565436	-12.689145	0.012431	-11.892460	-11.346667	-8.239705
AT5G16850.1	GMM:28.1	DNA.synthesis/chromatin structure	-10.768342	-7.924248	-4.067818	-8.319364	-7.461954	-10.216261	-0.464095	-9.989685	-10.627482	-10.650500	-10.418354	-10.546896	-10.931757	-10.317142	-10.483081	-0.771963	-3.444683	-10.632754	-10.512004	-10.486705	-10.726286	NaN	-10.523883	-10.545584	-10.670566	-10.781170	-11.221129	-10.615791	-10.730472	-10.132100	-10.835099	-10.590613	-10.923894	NaN	-10.368432	-10.808811	-3.207487	-10.547386	-10.977065	-10.711252	-11.089488	-8.627629	NaN	-10.806570	-7.782253
AT5G16970.1	GMM:26.7	misc.oxidases - copper, flavone etc	0.170102	0.046122	-0.208771	0.022620	0.044380	0.213363	-0.143012	0.042931	-0.054730	-0.082146	0.105481	0.150112	-4.169319	-0.276989	-0.183387	-0.213358	0.189241	0.064526	0.857021	0.011835	0.372605	-0.139160	0.055948	-0.171308	-0.054246	-0.034353	-0.033932	-1.251412	-0.043837	0.035729	-0.167969	-0.092519	0.096279	0.040656	0.233866	0.254110	-0.178353	0.279580	0.400522	-0.086180	-0.098744	0.168306	-0.137100	0.173428	0.203470
AT5G17050.1	GMM:16.8.4.3	secondary metabolism.flavonoids.flavonols.flavonol-3-O-rhamnosyltransferase	NaN	-0.171600	-0.324369	-0.710545	-0.285350	-0.450325	-0.510877	-0.542193	-0.176928	-0.464381	0.045907	-0.167284	-0.162329	0.075850	0.151394	-0.000163	0.082552	0.066545	-0.231877	0.135145	0.086194	-0.102477	0.064625	0.285158	-0.162443	-0.045742	0.322651	-0.050829	0.478743	0.144569	0.322481	0.418782	0.052715	0.424125	0.354173	0.362954	-0.394203	0.248783	0.103634	-0.723715	0.043346	-0.006709	0.316096	0.040009	-0.020973
AT5G17240.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	NaN	-3.862473	-10.173746	-9.515664	-12.464643	-12.528265	-12.252749	-12.710136	-12.710693	-9.785771	-12.408491	-12.467247	-12.193027	-10.168703	-12.544919	-12.151053	-12.261347	-4.033586	-12.341751	-12.635209	-12.635537	-9.441804	-10.483308	-12.606636	-12.228666	-12.798329	-12.684293	-12.293188	-12.473883	-12.553584	NaN	-4.168675	-10.804879	-12.280731	-12.603482	-3.929544	-12.438792	-12.549803	-12.588353	-4.382458	-3.730406	-12.877891	-9.507042	-12.623293	-12.529400
AT5G17310.2	GMM:4.1.1	glycolysis.cytosolic branch.UGPase	0.152611	0.006590	-0.321582	0.483582	-0.151756	-0.461071	0.264545	0.237370	0.029555	-0.094811	-0.286243	0.193084	-0.150584	0.174068	0.653849	-0.024442	0.136166	-10.478828	0.398448	-0.307092	0.494627	-0.180627	0.394580	0.154996	-10.334995	0.162482	-10.808339	0.207200	-0.040051	-0.021666	-0.153375	0.088834	-0.009648	-0.278413	0.177121	-0.249197	0.358135	0.192955	-0.240878	0.126853	-0.105162	0.262461	-0.194143	-0.251046	-0.101070
AT5G17320.1	GMM:27.3.22	RNA.regulation of transcription.homeobox transcription factor family (HB)	NaN	2.070863	NaN	2.105371	1.997326	NaN	NaN	1.580862	NaN	1.952543	NaN	1.785869	1.489368	NaN	NaN	2.265931	1.845977	NaN	1.898666	1.108476	NaN	1.095228	NaN	1.338555	1.611711	1.097784	1.408791	NaN	1.978292	1.767284	1.479088	1.542497	2.037857	1.790720	NaN	1.995345	1.340668	NaN	1.781423	NaN	NaN	-7.896674	NaN	1.016955	NaN
AT5G17380.1	GMM:5.2	fermentation.PDC	NaN	1.135430	0.565204	NaN	1.066881	0.575325	-9.648350	0.342581	0.462081	NaN	-0.074429	0.571621	NaN	0.377483	-0.341023	0.124911	0.452199	0.682899	-8.288292	0.352303	0.519450	NaN	0.071179	NaN	0.230494	-0.234550	NaN	NaN	-9.708470	-0.905522	-10.141424	0.393105	0.303534	0.685344	0.709957	NaN	NaN	0.354847	0.201838	NaN	0.065003	-0.392181	-0.103230	-0.258940	0.548152
AT5G17460.1	GMM:35.2	not assigned.unknown	NaN	-13.575154	-13.563128	NaN	-13.423277	NaN	-13.513006	-13.457657	-13.455499	NaN	-13.583641	-13.531976	-13.566700	-13.551657	-13.671118	-13.542863	-13.504758	NaN	NaN	-13.551836	-13.734167	-13.687256	-13.482562	-13.744990	-13.588340	-13.902726	NaN	NaN	-13.480391	-13.580166	-13.719620	-13.510330	-13.856895	-13.534027	-13.633426	NaN	NaN	-13.753518	-13.885443	-13.855050	-14.001376	NaN	-13.701052	-13.597255	NaN
AT5G17500.1	GMM:26.3.5	misc.gluco-, galacto- and mannosidases.glycosyl hydrolase family 5	NaN	-14.861675	-14.750625	-3.050495	NaN	NaN	-14.692774	NaN	NaN	-3.426312	NaN	-14.455901	-14.618914	NaN	-14.637972	NaN	NaN	NaN	-2.980753	-14.736363	-14.539517	-3.081265	-5.852906	NaN	NaN	-3.596208	NaN	-3.329598	NaN	NaN	-3.692038	NaN	-14.791206	-3.240852	NaN	NaN	-3.201104	NaN	-3.640367	NaN	-3.278183	-14.993594	-3.408720	NaN	NaN
AT5G17710.1	GMM:29.6	protein.folding	0.228290	-5.290047	-0.209920	0.012123	0.134334	0.230913	0.317837	-0.184331	0.265396	0.093846	-0.056898	0.184697	0.435880	-0.347254	0.025621	0.216118	-0.100347	0.307553	0.019517	0.226295	0.141531	0.598196	0.185789	0.026407	0.205124	0.054328	0.198848	0.268751	-0.166047	-0.150166	-0.200535	0.062797	0.071864	0.215402	-0.094070	-0.129752	0.067427	0.100314	0.623140	-0.030866	0.028136	0.557804	0.133845	0.171013	0.084488
AT5G17720.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
