Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT4G25130.1	GMM:29.4	protein.postranslational modification	-0.194138	-0.168023	0.219187	0.012489	-0.015739	0.057126	-0.251262	-0.130089	-0.508093	-0.589771	-0.289490	-0.595341	-0.439394	-0.466007	-0.004909	-0.028831	-0.103557	-0.154799	0.080723	-0.205713	-0.391393	-0.308556	-0.270515	0.054247	0.040109	-0.355523	-0.456104	-0.303627	-0.144322	-0.491117	-0.157584	0.026018	-0.556240	-0.114231	-0.094314	-0.303460	0.062859	-0.005596	0.468932	0.089450	0.102091	-0.005857	0.070467	0.166496	0.036237
AT4G25280.1	GMM:23.4.3	nucleotide metabolism.phosphotransfer and pyrophosphatases.uridylate kinase	-3.471512	-3.689626	-3.271678	-4.189812	-3.261972	-2.777812	-3.654778	-3.490309	-3.589208	-3.179045	-3.073836	-2.876392	-0.917227	NaN	-3.260128	-3.654776	-3.811238	-0.463855	NaN	-4.203690	-3.474706	-3.910914	-3.782650	-3.098672	NaN	-3.857515	-3.353686	-3.579444	-4.116517	-3.377145	-3.586193	-3.878786	-3.652250	-0.418816	-3.020734	-2.984898	-0.548175	-3.347953	-4.186708	-3.429259	-3.064610	-2.172077	-0.700510	-3.258538	-2.243330
AT4G25370.1	GMM:29.3.99	protein.targeting.unknown	-0.355507	-0.216150	-0.320916	-0.840486	-0.421461	-0.027360	-0.032092	-0.575090	-0.632575	-0.739319	-0.755464	-0.617732	-0.882822	-0.760377	-0.027360	-0.437349	-0.066554	-0.039147	-0.658562	-0.493355	-0.081719	-0.713034	-0.199820	-0.030580	-0.428541	-0.285121	-0.109791	-0.835605	-0.287673	-0.547958	-0.750125	-0.525865	-0.409015	-0.442561	0.116920	-1.112286	-0.731809	-0.470451	-0.152663	-0.224797	-0.162136	-0.395553	-0.348929	-0.040229	0.210981
AT4G25620.1	GMM:35.1.41	not assigned.no ontology.hydroxyproline rich proteins	-2.300357	-0.593085	-0.939005	-0.741831	NaN	-1.335922	-1.123106	-1.288440	0.036596	NaN	-1.978651	-2.190075	-1.370641	-0.682830	-0.559513	-0.444259	-0.591070	-1.581606	-1.271692	-1.360680	-1.852736	-0.944957	NaN	-1.262501	-0.109835	-0.617362	-1.183202	0.327023	0.427077	-0.897287	-0.578606	NaN	-1.527571	0.070848	-0.994078	0.298193	-0.830043	NaN	0.965523	-0.372529	-1.699238	-0.840346	-0.044412	-1.775066	NaN
AT4G25630.1	GMM:29.2.2.3.3	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.methylotransferases	-0.147273	-0.126437	-0.366591	-0.447157	-0.157944	-0.260079	-1.141965	-0.622199	-0.071331	0.023368	-0.349857	0.120969	-0.198331	-0.258887	0.124866	-0.305735	-0.128482	0.079775	-0.021659	0.121669	-0.404464	0.330954	0.172408	0.422964	0.248574	0.142184	0.229316	0.003798	-0.151903	-0.058145	-0.111664	-0.327688	0.185789	-0.058568	-0.041327	0.036022	0.082734	-0.215412	-0.272531	0.100921	0.013243	-0.089298	-0.066489	0.179923	-0.007492
AT4G25740.1	GMM:29.2.1.2.1.10	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S10	NaN	NaN	-0.260256	NaN	0.092468	-0.163293	-3.290066	-0.343070	-0.235065	NaN	-0.609692	0.107407	-0.244905	-0.555827	-0.163293	-0.293451	-0.643544	0.045781	-3.643270	0.136744	-0.108688	NaN	0.264012	-0.204852	0.192695	-0.180786	-0.256089	NaN	-0.455625	0.011300	NaN	-0.306035	-0.410810	0.431279	-0.119151	0.190823	NaN	0.461130	0.286626	NaN	-0.083629	-0.220963	NaN	0.269261	-0.169667
AT4G25930.1			NaN	NaN	NaN	NaN	-3.223935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26010.1	GMM:26.12	misc.peroxidases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.063075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.363592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26110.2	GMM:28.1	DNA.synthesis/chromatin structure	NaN	-0.107569	0.040440	NaN	-0.197920	0.029362	NaN	NaN	-0.402345	NaN	-0.193771	-0.413094	NaN	-0.124739	0.029362	0.021832	-0.237441	-1.158396	NaN	-0.080700	-0.313496	NaN	-0.110387	-0.303063	NaN	-0.227687	NaN	1.696953	-0.479021	-0.126696	NaN	-0.759076	-0.688598	NaN	-0.164555	0.043530	NaN	-0.414501	-0.042508	NaN	0.066031	0.587006	-0.314436	0.456528	-0.092395
AT4G26280.1	GMM:11.8	lipid metabolism.exotics (steroids, squalene etc)	-0.490963	-0.657418	-0.077319	0.325617	-0.211943	0.036830	-0.585566	-0.255311	-0.882971	0.007985	-0.001098	0.209755	0.152514	0.124896	-0.220795	0.053303	-0.275160	0.140465	-0.332896	-0.170209	-0.098481	0.422050	0.583070	0.738613	0.066590	0.678762	0.089574	-0.176440	-0.363450	0.304166	0.521918	0.648106	0.365310	0.191278	-0.046345	-0.170668	-0.034175	-0.439392	-0.629316	-0.414892	-0.214026	0.088746	-0.201622	-0.229302	0.110644
AT4G26300.1	GMM:29.1.19	protein.aa activation.arginine-tRNA ligase	-0.020553	-0.264884	-0.120043	-0.298014	-0.591849	-0.093873	-0.569374	-0.546813	-0.580509	-0.412665	-0.568923	-0.536852	0.071268	-0.383172	-0.303036	NaN	-0.071926	0.148081	NaN	0.042816	-0.024093	-0.099584	-0.180899	0.060822	NaN	-0.634365	-0.618951	NaN	-0.549081	-0.291480	0.133020	0.343736	-0.235272	-1.435563	-0.175225	-0.089997	0.127927	0.499036	-0.068446	-0.501341	-0.575229	0.392033	-0.501892	0.278923	-0.457413
AT4G26440.1	GMM:27.3.32	RNA.regulation of transcription.WRKY domain transcription factor family	NaN	NaN	-8.195932	NaN	NaN	NaN	NaN	NaN	-8.085806	NaN	-8.431064	-3.610179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.536904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26450.1	GMM:35.2	not assigned.unknown	1.080169	NaN	0.782360	NaN	1.049304	0.864564	0.848111	0.896641	0.780981	NaN	0.453785	0.466734	0.555248	0.640839	0.864564	NaN	0.905691	0.358331	NaN	0.971188	0.673521	0.862514	0.970716	0.736800	NaN	0.666418	0.966300	NaN	0.435505	0.529890	0.437607	0.626743	NaN	NaN	0.699071	0.850078	NaN	1.289952	1.099479	1.355919	1.111594	1.034075	NaN	1.126771	1.408533
AT4G26530.1	GMM:4.1.10;GMM:1.3.6	glycolysis.cytosolic branch.aldolase;PS.calvin cycle.aldolase	-0.383131	-0.242145	-0.305317	-0.119209	0.082015	-0.001985	-0.070240	-0.174780	-0.114522	-0.336401	-0.622906	-0.328879	-0.133550	-0.247886	-0.171821	-0.150180	-0.185503	-0.204940	-0.037674	-0.197744	0.058199	-0.202808	0.047704	0.046536	0.034142	0.044421	0.137932	-0.206846	-0.105087	-0.298572	-0.177220	-0.434004	-0.148644	-0.177953	-0.072052	-0.092376	-0.314110	-0.355328	-0.342100	-0.000832	-0.049069	-0.118189	-0.329597	-0.024342	-0.229998
AT4G26570.1	GMM:30.3	signalling.calcium	-1.838211	NaN	-1.984049	-0.876010	NaN	NaN	NaN	NaN	NaN	-1.147937	NaN	NaN	NaN	NaN	NaN	NaN	-3.159423	NaN	NaN	NaN	NaN	-0.917299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.012143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.780886	NaN	-1.798690	NaN	NaN
AT4G26600.1	GMM:29.2.2.3.3	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.methylotransferases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26630.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26690.1	GMM:11.9.3.3	lipid metabolism.lipid degradation.lysophospholipases.glycerophosphodiester phosphodiesterase	NaN	NaN	0.032235	NaN	NaN	NaN	NaN	0.131978	-0.192757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.150714	NaN	NaN	-0.099636	NaN	NaN	0.311082	NaN	0.018813	NaN	NaN	NaN	-0.089844	NaN	NaN	-0.234360	NaN	NaN	NaN	NaN	NaN	-0.112061	NaN	NaN	0.112567
AT4G26910.1			NaN	-0.174359	0.361404	NaN	0.367650	-0.006013	-0.504811	-0.344885	NaN	NaN	-0.363147	NaN	NaN	-0.215073	-0.006013	0.146549	-0.217657	-0.172040	NaN	-0.049117	NaN	NaN	-0.170290	-0.188921	NaN	-0.057767	-0.031180	NaN	-0.510280	0.147592	NaN	-0.022295	NaN	NaN	0.123685	0.214688	NaN	0.457404	0.197584	NaN	0.519262	NaN	NaN	0.762407	0.623354
AT4G26920.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G26970.1	GMM:8.1.3	TCA / organic transformation.TCA.aconitase	NaN	0.523933	0.053794	NaN	-0.106582	0.305041	-0.187335	0.262453	-0.212482	NaN	-0.301533	-0.153235	-0.012162	-0.386851	0.080376	0.221445	0.114282	-0.305110	NaN	0.280242	NaN	-0.033960	-0.411522	NaN	-0.010723	0.036566	-0.211604	NaN	-0.247668	0.208651	0.237468	0.076394	NaN	0.008253	-0.315663	-0.025201	NaN	-0.181216	0.038337	-0.019293	0.269415	0.531039	-0.005837	0.511590	0.637506
AT4G27080.1	GMM:21.1.1	redox.thioredoxin.PDIL	NaN	NaN	NaN	NaN	-1.510518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.951432	NaN	-2.435751	NaN	NaN	NaN	NaN	-2.399847	NaN	-1.373500	NaN	-2.453340	NaN	-1.380539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.532023	NaN	-1.401047	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G27090.1	GMM:29.2.1.2.2.14	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L14	-0.009292	-0.070696	-0.152021	-0.210572	-0.128886	-0.122827	-0.328731	-0.301728	-0.297537	-0.324319	-0.063240	-0.227232	-0.240909	-0.223536	-0.255209	-0.202220	-0.150919	-0.262627	0.033736	0.011310	-0.079211	-0.062132	0.013952	0.033561	-0.098984	0.050741	-0.194304	-0.101666	-0.069399	-0.168319	-0.096253	-0.146688	0.001963	0.078959	-0.047161	0.034028	0.122527	0.246147	0.160203	0.430194	0.331078	0.117608	0.312799	0.345973	0.330429
AT4G27270.1	GMM:11.8	lipid metabolism.exotics (steroids, squalene etc)	0.176506	0.107247	0.237380	0.031740	0.066325	0.193444	0.313481	0.261640	-0.249607	-0.469169	-0.127350	-0.202028	-0.190674	-0.235064	0.193444	0.016511	-0.448223	0.056376	-0.018768	-0.136080	0.092656	0.026069	0.143471	0.035286	-0.185664	-0.101514	0.003014	0.340769	-0.316397	-0.344800	-0.175425	-0.026256	-0.157050	0.113018	0.172981	0.193283	0.011618	0.181472	0.478576	0.248146	0.542022	0.279153	0.124863	0.488915	0.326364
AT4G27440.1	GMM:19.14	tetrapyrrole synthesis.protochlorophyllide reductase	-0.258028	-0.469160	-0.287294	-0.330907	-0.216504	-0.410071	-0.528244	-0.426938	-0.550583	-0.537655	-0.420144	-0.341872	-0.536541	-0.302322	-0.326177	-0.100128	-0.140015	-0.237670	-0.149572	-0.102183	-0.184845	0.041769	0.016393	-0.028834	0.085123	0.005705	-0.118969	-0.120190	-0.102457	-0.044095	0.102725	0.118807	0.136729	0.091652	0.040025	-0.048497	0.548197	0.249777	0.490608	0.793181	0.750607	0.604051	0.708548	0.610822	0.448514
AT4G27470.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.682233	NaN	NaN	2.915436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.063922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G27500.1	GMM:35.2	not assigned.unknown	-2.484922	-0.257914	-0.385694	-0.527612	-0.069747	-0.397454	-0.399629	-0.391433	-0.325462	0.106191	-2.294078	0.347705	-0.019066	-0.104344	-0.017879	0.254900	0.024124	-0.228159	-2.128572	0.087064	-0.165907	0.237833	0.340006	0.144916	0.199662	-0.240745	-0.284888	-2.995716	-0.018081	-0.474388	-0.287811	-0.273635	-0.259485	0.235087	0.090401	0.097026	-0.049850	-0.334679	-0.382019	-0.089511	0.064015	-0.059412	0.201541	0.290756	-0.193330
AT4G27520.1	GMM:26.19	misc.plastocyanin-like	-0.272471	-0.616508	-0.520710	-0.164074	-0.199137	-0.269164	-0.555811	-0.450411	-0.566491	-0.285650	-0.074764	0.006635	-0.251896	-0.096466	-0.269164	-0.196556	-0.084051	-0.063836	0.028732	-0.105604	-0.047655	-0.056667	0.047012	0.023782	0.180825	0.024663	-0.104860	-0.354098	-0.001654	-0.283541	-0.044236	-0.154233	-0.086535	-0.139759	0.176660	-0.045917	-0.185287	-0.102017	-0.034771	0.060052	0.145929	0.120667	0.119263	0.046161	0.051018
AT4G27595.1	GMM:35.1	not assigned.no ontology	-0.116563	-0.168605	-3.828509	0.111439	-0.171311	NaN	-3.372807	-3.817557	-2.277547	-0.139435	-0.490809	-3.031373	-0.428824	-6.373179	0.003920	-3.746572	-7.191040	-2.994359	0.292753	-3.819209	-2.431525	-0.222236	-3.406437	NaN	0.161083	-3.597781	NaN	-0.352980	-4.009063	-3.904796	-0.083971	-3.685730	NaN	-0.373533	-0.596480	NaN	0.006365	-3.753114	-3.767435	-0.063450	-2.485754	NaN	0.263020	-3.776083	NaN
AT4G27700.1	GMM:26.23	misc.rhodanese	-0.615868	-0.244291	-0.721730	NaN	-0.046134	0.218206	0.009249	-0.205368	0.347434	-0.397972	-0.530030	-0.004027	NaN	-0.131389	0.218206	-0.286429	0.080158	-0.353021	-0.067860	0.110552	-0.148454	NaN	-0.195025	0.147208	-0.075664	-0.208042	-0.015101	-0.554589	-0.006770	-0.250561	NaN	0.117999	NaN	0.168291	-0.075475	-0.083073	NaN	0.121767	-0.168790	0.372463	0.207734	0.280491	NaN	0.408639	0.082831
AT4G27710.1	GMM:26.10	misc.cytochrome P450	1.048037	NaN	NaN	1.142291	NaN	1.066709	0.995053	NaN	NaN	0.682366	NaN	NaN	0.787866	0.865783	1.066709	0.838727	NaN	NaN	1.012616	NaN	NaN	0.909657	NaN	0.898793	NaN	NaN	NaN	0.599342	NaN	NaN	0.953998	NaN	0.743675	0.955420	NaN	NaN	1.036934	1.089232	NaN	1.263020	NaN	1.153261	NaN	NaN	NaN
AT4G27860.1	GMM:35.1	not assigned.no ontology	-1.444085	-1.491823	-0.625207	-1.170422	-1.112391	-1.226138	-1.385758	-1.728891	-1.595125	-1.158519	-0.657583	-0.984941	-1.159385	-1.516265	-1.436317	-1.332120	-1.122892	-1.298244	-1.273237	-1.532896	-1.448329	-1.085772	-1.558433	-1.985526	-1.206305	-1.330206	-1.324579	-1.869370	-1.307081	-1.752895	-1.059101	-1.547750	-1.295636	-2.463125	-1.186801	-1.324018	NaN	-1.437499	-1.031790	-1.224245	-1.279024	-0.703232	-1.220380	-0.865146	-0.851647
AT4G28140.1	GMM:27.3.3	RNA.regulation of transcription.AP2/EREBP, APETALA2/ethylene-responsive element binding protein family	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.596683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G28470.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	-0.034247	-0.137071	-1.803869	0.001265	-0.696732	NaN	-0.361211	-0.602946	NaN	-0.193561	-0.633974	-0.385299	-0.262481	-0.616638	-0.183467	-0.384807	NaN	NaN	-0.414643	-0.062363	-0.099495	-0.301281	0.247346	-0.033967	-0.050761	0.021148	NaN	0.297952	-0.169479	-0.219741	-0.085835	NaN	0.441885	0.265680	-0.017493	NaN	-0.537543	0.019283	NaN	0.012697	NaN	NaN	0.298939	0.300225	NaN
AT4G28640.1	GMM:27.3.40	RNA.regulation of transcription.AUX/IAA family	2.726091	-0.761276	-0.943948	-0.972082	-0.481115	-0.398662	-0.889329	-0.969690	NaN	NaN	-1.208453	-0.949846	2.017148	-1.054532	-0.398662	NaN	-0.898542	-0.590859	2.041771	-1.409697	NaN	1.243712	-0.974997	2.568145	NaN	-0.789376	NaN	NaN	-0.985260	-0.735389	NaN	-0.799490	NaN	-1.406472	-0.376383	-0.488624	2.491528	-0.100271	2.552750	NaN	-0.275163	NaN	NaN	-0.217769	0.277965
AT4G28740.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G28750.1	GMM:1.1.2.2	PS.lightreaction.photosystem I.PSI polypeptide subunits	-0.210691	-0.287591	-0.279273	-0.031433	0.005176	-0.175558	-0.171699	-0.172503	-0.134582	-0.385932	-0.344027	-0.455579	-0.393343	-0.305435	-0.250762	-0.292486	-0.279036	-0.285486	-0.237424	-0.248192	-0.289289	-0.249614	-0.238032	-0.296789	-0.140395	-0.165060	-0.135630	-0.322950	-0.312085	-0.305999	-0.251342	-0.227018	-0.225845	-0.197389	-0.046523	-0.139745	-0.243415	-0.226242	-0.198745	0.087745	0.029179	0.135896	0.004969	0.083849	0.080685
AT4G29010.1	GMM:11.9.4.9	lipid metabolism.lipid degradation.beta-oxidation.multifunctional	NaN	NaN	NaN	NaN	NaN	NaN	4.040894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.019386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.920319	NaN	3.875074	4.459952	3.973594	NaN	3.882342	NaN	NaN	NaN	3.548672	NaN	4.017280	NaN
AT4G29060.1	GMM:29.2.4	protein.synthesis.elongation	-0.208419	-0.136601	0.002181	0.016323	-0.053808	-0.058669	-0.215139	-0.292346	-0.351164	-0.528116	-0.503904	-0.417785	-0.341366	-0.416800	-0.267116	-0.334322	-0.475401	-0.332295	-0.294075	-0.116856	-0.255422	-0.209670	-0.083179	-0.160306	-0.225215	-0.123131	-0.290466	-0.308187	-0.435641	-0.308983	-0.269696	-0.311423	-0.179095	-0.043328	-0.173426	-0.027576	0.068229	0.082742	0.121424	0.152497	0.015690	0.121673	0.126208	0.166060	0.136606
AT4G29130.1	GMM:2.2.1.4	major CHO metabolism.degradation.sucrose.hexokinase	NaN	NaN	-0.177086	NaN	NaN	-0.297378	NaN	NaN	NaN	NaN	NaN	0.176958	NaN	NaN	-0.297378	NaN	-0.004368	NaN	NaN	NaN	-0.033049	NaN	-0.774104	0.216963	NaN	-0.400080	0.562203	NaN	NaN	NaN	NaN	NaN	-0.192890	NaN	NaN	-0.476914	NaN	NaN	NaN	NaN	NaN	0.568717	NaN	0.416048	0.800847
AT4G29350.1	GMM:31.1	cell.organisation	NaN	-0.248816	0.053080	NaN	-0.063109	-0.764515	NaN	0.004075	-0.326360	NaN	-0.496003	0.135635	NaN	-0.195922	-0.065093	NaN	-0.541537	-0.195488	NaN	0.166781	-0.079445	NaN	-0.177524	-0.438261	NaN	0.084133	-0.164666	NaN	0.050877	-0.033428	NaN	-0.346051	-0.551250	NaN	0.001816	-0.151401	NaN	0.247103	0.523399	NaN	0.022773	-0.074305	NaN	0.728256	0.312030
AT4G29410.1	GMM:29.2.1.2.2.28	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L28	-1.291660	NaN	NaN	NaN	0.087236	NaN	NaN	NaN	NaN	-0.571463	NaN	1.426868	NaN	NaN	NaN	-1.514473	NaN	NaN	-1.203287	NaN	NaN	-1.301948	NaN	NaN	1.118389	NaN	NaN	-1.415001	NaN	-1.500100	-0.801756	1.768782	NaN	-0.823690	NaN	NaN	-0.743408	NaN	NaN	NaN	-0.680039	NaN	NaN	0.822239	NaN
AT4G29590.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.118398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G29620.1	GMM:23.2	nucleotide metabolism.degradation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.490292	NaN	NaN	NaN	NaN	NaN	NaN
AT4G29840.1	GMM:13.1.3.2.1	amino acid metabolism.synthesis.aspartate family.threonine.threonine synthase	-0.191638	-0.232499	-0.194716	-0.145151	0.082450	-0.167452	-0.158455	-0.095523	-0.270356	-0.400248	-0.496300	-0.271825	-0.425517	-0.026388	-0.167452	-0.072435	0.176192	0.017453	0.203422	0.290515	0.156609	-0.294637	-0.759491	-0.153206	-0.006257	0.058009	0.014688	-0.239206	-0.179032	-0.504933	0.057611	0.043995	0.212132	-0.060192	-0.101859	0.145751	0.203874	0.385906	0.130689	0.389380	0.022387	0.314249	0.472209	0.264934	0.140191
AT4G29900.1	GMM:30.3	signalling.calcium	-0.248459	-0.276768	-0.834350	NaN	-0.269287	-0.927269	-0.110172	-0.108428	-0.666636	NaN	-0.331015	-1.036742	NaN	-0.544895	-0.927269	-0.044534	-0.358635	-0.768775	0.145277	-0.188436	-1.067948	NaN	-1.385629	-1.692654	-0.330225	-1.153077	-0.724734	-0.590428	-0.869013	-0.796216	NaN	-1.728542	-0.890626	NaN	-0.664619	-0.710867	NaN	-0.362273	0.396817	0.087283	-0.036151	-0.052468	0.115112	-0.545845	-0.628904
AT4G30100.1	GMM:28.1	DNA.synthesis/chromatin structure	-0.258254	-0.069134	0.246477	0.480338	0.128997	0.431036	0.467632	0.152592	0.053432	-0.353684	-0.196061	-0.285382	-0.814181	-0.300732	-0.294929	0.024536	-0.544674	0.048999	0.154452	-0.197643	-0.297032	-0.229693	-0.081773	0.135762	-0.208861	-0.192078	-1.133784	-0.387616	-0.693670	-0.410409	-0.518903	-0.193214	-0.489380	-0.580571	0.020944	-0.337542	-0.444005	-0.421555	-0.313215	-0.007599	-0.343804	-0.207487	-0.079141	-0.350021	-0.331050
AT4G30160.1	GMM:31.1.1.1.3;GMM:31.1	cell.organisation.cytoskeleton.actin.actin binding;cell.organisation	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.383585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G30190.1	GMM:34.1.2	transport.p- and v-ATPases.H+-exporting ATPase	-0.303847	-0.016806	-0.170267	0.073731	0.151568	-0.031247	-0.388155	-0.282204	-0.141175	-0.213752	-0.133170	-0.217756	-0.196711	-0.249200	-0.248979	0.002823	-0.262356	-0.237313	-0.231053	-0.125501	0.179717	-0.077292	-0.148055	-0.016983	-0.248581	-0.162186	0.071450	-0.333116	-0.231894	-0.242504	-0.015411	-0.221549	-0.168179	-0.050429	0.070977	0.055665	0.163167	-0.089964	-0.069043	0.033262	-0.086632	0.278865	-0.039378	-0.117975	0.064389
AT4G30200.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.127338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.616517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G30230.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.741085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G30290.1	GMM:10.7	cell wall.modification	-3.745746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.123699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.083131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.803370	NaN	NaN	NaN	NaN	NaN	-2.559268	NaN	NaN
