Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT4G39170.1	GMM:29.3.4.99	protein.targeting.secretory pathway.unspecified	-1.730099	-2.543614	-11.483097	-2.699899	-2.207793	-11.555914	-2.064445	-2.161441	-11.795214	-1.754976	-11.827814	-9.935614	-11.625000	-11.791662	-2.707597	-11.527250	-11.696564	-11.542004	-11.583533	-2.754667	-3.015279	-11.887938	-11.620709	-11.640697	-2.355283	-2.743010	-1.944440	-11.743916	-2.377098	-2.546164	-12.003112	-11.711606	-2.087491	-11.914740	-11.805288	-2.699342	-2.206906	-11.577227	-11.822402	-11.506178	-11.718862	-3.046623	-2.042927	-11.502502	-2.264385
AT4G39200.1	GMM:29.2.1.2.1.25	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S25	NaN	-0.498482	-0.128785	NaN	-0.467624	-0.445306	-0.382264	-0.195520	-0.644916	-0.680416	-0.506767	-0.972546	-0.429938	0.061934	-0.445306	0.991509	NaN	0.038837	-0.160776	-10.568087	-0.250986	-0.698196	0.166098	-0.046763	-0.264629	-1.877196	NaN	NaN	-0.334244	-0.345523	-0.291946	-0.098117	-0.439797	-0.076941	-0.097611	-0.173256	-0.035382	0.001485	NaN	0.333555	NaN	0.703818	-0.004564	-0.227448	0.514946
AT4G39260.1	GMM:27.3.75	RNA.regulation of transcription.GRP	0.093056	-0.063345	-0.686817	-0.058321	-0.149421	-13.282413	-0.521512	-0.338768	-11.004224	-0.074321	-0.124162	0.195781	-0.358395	-0.705818	-13.282413	-0.189698	-5.425406	-0.294746	-0.046198	0.065517	-0.146614	-0.119318	-0.425871	-0.552042	-0.055721	-0.131181	-0.099785	-0.342394	-0.338785	-0.364004	-0.373626	-0.726397	0.120613	-0.085930	-0.196788	-0.125299	-0.793384	-4.698034	-0.269167	-0.243343	-0.051235	-0.012878	-0.068285	-6.141864	-6.456945
AT4G39330.1	GMM:16.2.1.10	secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD	-0.080977	-11.221992	-0.032284	-0.311056	0.138483	0.393308	-0.234090	-0.116333	-0.241718	-0.452695	-0.459032	-0.146042	-0.250213	-0.329130	0.393308	-0.179538	-0.226507	-0.059682	-0.158563	-0.019980	-0.115967	0.110298	-0.086364	-0.243263	0.049733	-0.140418	-0.260083	-0.407934	-0.067962	-0.170656	-11.229069	-0.316162	-0.152514	0.071371	0.104216	-0.187569	0.197553	0.248711	0.258060	0.117970	0.110042	0.315703	0.230651	0.127804	0.106878
AT4G39660.1	GMM:13.1.1.3.11	amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine-glyoxylate aminotransferase	NaN	-7.224238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.847048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G39690.1			-9.217357	NaN	-9.220528	NaN	-9.533107	-9.349981	-2.500616	NaN	-9.535332	NaN	-8.697442	-0.627119	NaN	-9.854778	-9.349981	-9.127294	NaN	NaN	-9.178331	-10.054996	NaN	-10.874694	-8.964448	NaN	NaN	-9.654662	NaN	-10.662923	NaN	-0.635549	-8.909065	-9.604062	NaN	-10.713781	NaN	-0.647273	-10.870764	-10.414062	-9.419494	-11.112716	-9.463940	NaN	-3.025426	-9.890686	NaN
AT4G39730.1			-0.610843	-0.359107	0.497047	-0.524777	0.126152	0.317454	-0.404951	-0.576461	-0.180466	-0.159069	0.007174	0.301059	-0.255371	0.039316	0.317454	0.036973	0.466852	0.087242	0.343785	-4.720631	0.714006	0.588569	0.282128	0.892809	-5.049926	0.580003	0.237256	0.081614	0.073754	-0.276894	-0.017297	-0.156130	0.597102	0.265018	0.685700	0.489384	-0.085236	0.554720	0.144676	0.367390	0.372431	0.920251	0.277046	0.509250	0.289348
AT4G39756.1	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	-0.472682	-0.088809	-0.510743	-0.523032	-0.279809	-0.167232	-0.588540	-0.318287	-0.411689	-0.785652	-0.678064	-0.679789	-0.819325	-0.738964	-0.755023	-0.656144	-0.369188	-0.243243	-0.614126	-0.461067	-0.575000	-0.512695	-0.587451	-0.391598	-0.458374	-0.574149	-0.260025	-0.943429	-0.818870	-0.495971	-0.665075	-0.545975	-0.670601	-0.405845	-0.223450	-0.084613	-0.506491	-0.387775	0.033275	-0.252112	-0.153403	-0.311885	-0.036120	0.067742	0.285628
AT4G39800.1	GMM:3.4.3	minor CHO metabolism.myo-inositol.InsP synthases	-0.854290	-0.924824	-0.855732	-0.757907	-0.755374	-0.689497	-1.465333	-0.940417	-0.998666	0.978820	0.919202	0.867851	0.733280	0.842021	-0.689497	0.501364	1.090985	1.000573	0.205364	0.101931	-0.113442	-0.466071	-0.053357	-0.105664	0.080072	0.261749	-0.061429	-1.000346	-0.676494	-0.986211	-1.810227	-1.425025	-0.652749	-1.577491	-0.901400	-0.847537	-0.951092	-1.105151	-0.528319	-1.060842	-0.401530	-0.940700	-0.610395	-0.557421	-0.630699
AT4G39980.1	GMM:13.1.6.1.1	amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase	-0.545048	-0.569143	-0.733110	-10.550026	-0.969900	-0.862368	-10.667381	-1.065805	-0.863394	-0.898289	-0.593395	-1.083703	-0.174314	-0.502622	-1.367911	-0.617864	-0.832261	-0.892329	-0.515175	-0.162476	-10.823278	-0.046493	-0.670922	-0.085935	-1.038229	-0.803167	-0.695033	-0.857693	-0.664472	-1.006890	-0.808812	-0.995948	-0.924729	-1.059354	-0.982053	-0.616617	-0.094521	-0.699783	-0.847260	0.219657	-10.937961	-11.477232	-0.112582	-0.428607	-0.673047
AT4G40050.1	GMM:35.2	not assigned.unknown	NaN	NaN	1.122308	0.969261	NaN	1.713172	1.150296	0.201645	0.630192	0.710017	NaN	0.668754	NaN	0.109962	1.713172	1.136877	0.918829	1.136298	0.415591	0.735828	1.081698	NaN	0.880284	0.509063	NaN	1.106569	1.260123	1.092474	NaN	NaN	0.777527	0.729571	1.157896	0.968735	1.237044	1.177688	0.123896	1.153494	1.164767	2.068359	1.219880	1.368818	1.489498	1.574641	1.156868
AT4G40100.1	GMM:17.1.3	hormone metabolism.abscisic acid.induced-regulated-responsive-activated	-11.220197	-11.533665	-10.153426	-11.403575	-11.473899	-11.140942	-11.497473	-10.278470	-11.311429	-11.419010	-11.727327	-11.270293	-9.637318	-11.306448	-11.368089	-11.387094	-11.171928	-11.294578	-11.460399	-6.838207	-11.154819	-11.495664	-11.227589	-11.230318	-11.473664	-10.724066	-11.540612	-11.330531	-11.200986	-11.379625	-7.353749	-10.131352	-11.286064	-10.024412	-11.429446	-11.331851	-11.459335	-11.443185	-11.359778	-11.461695	-11.439438	-11.327126	-11.282408	-9.915900	-10.953927
AT5G01010.1	GMM:35.2	not assigned.unknown	NaN	NaN	-13.145490	NaN	-13.669528	NaN	-13.622277	NaN	NaN	NaN	NaN	NaN	NaN	-4.586209	-13.437546	-13.387548	-13.572497	NaN	-13.724727	-13.483705	-13.334539	-4.569801	-13.003700	NaN	-13.293735	-13.645642	NaN	-13.563283	-13.518379	NaN	-13.523673	NaN	-4.971023	-13.265633	NaN	NaN	-13.851616	NaN	-13.289446	-13.324592	-13.160745	-13.120361	NaN	-13.351806	-13.275224
AT5G01170.1	GMM:35.1.40	not assigned.no ontology.glycine rich proteins	NaN	NaN	NaN	NaN	NaN	1.805238	NaN	NaN	1.630148	NaN	NaN	NaN	NaN	1.650290	1.805238	NaN	NaN	1.600204	-11.408313	NaN	NaN	NaN	2.024423	NaN	NaN	NaN	NaN	-10.987501	NaN	NaN	NaN	1.373316	1.281575	NaN	1.682509	1.754811	-8.115395	2.042051	1.734855	NaN	2.287557	1.905665	NaN	NaN	NaN
AT5G01410.1	GMM:18	Co-factor and vitamine metabolism	-0.169805	-0.090028	-0.181684	-0.024525	-0.028319	-0.056985	0.028313	-0.187822	-0.234462	-0.453023	-0.273892	-0.183174	-0.296477	0.089027	-0.099707	-0.202866	-0.178728	-0.274034	-0.288804	-0.129509	0.013528	0.231413	-0.078251	-0.215006	0.015402	0.159468	-0.237536	-0.064583	-0.320172	-0.343933	-0.367399	-0.295926	-0.375148	0.046231	0.034420	-0.072130	-0.199818	0.032236	0.075078	-0.212192	-0.149747	0.020841	0.142551	0.171451	-0.141061
AT5G01530.1	GMM:1.1.1.1	PS.lightreaction.photosystem II.LHC-II	-0.232101	-0.320405	-0.245998	0.011693	0.070530	0.051017	-0.252547	-0.270070	-0.278599	0.070006	0.051691	0.067208	-0.208442	-0.288760	-0.208808	-0.205381	-0.235014	-0.149924	-0.272561	-0.360905	-0.265785	0.379594	0.425657	0.529738	0.098578	0.124929	0.176838	-0.322412	-0.261431	-0.083338	0.349872	0.370633	0.425052	-0.116443	-0.089113	-0.035189	-0.294442	-0.345038	-0.202895	-0.438676	-0.261626	-0.463655	-5.816072	-0.151754	-0.143407
AT5G01650.1	GMM:35.1	not assigned.no ontology	-8.692697	0.178775	-0.209224	-9.444835	-0.394225	-0.006307	NaN	-0.231590	-0.168175	NaN	-0.977134	0.097369	NaN	0.319044	-0.006307	-0.220250	-0.157208	-0.173818	NaN	0.324685	0.219738	-10.066307	-0.327596	0.149342	NaN	-0.037227	-0.089943	NaN	0.020395	-0.263050	NaN	-0.056124	-0.098769	-9.755301	0.429830	-0.269941	NaN	0.284175	0.241795	-10.883955	0.076084	1.039004	NaN	-0.691547	0.586511
AT5G01730.1	GMM:31.1	cell.organisation	-0.159350	-0.093858	-0.175978	-0.020148	0.053291	0.055665	-0.106463	-0.062340	-0.025183	-0.380318	-0.331760	-0.439810	-0.307336	-0.315986	0.055665	-0.267168	-0.378435	-0.354966	-0.139155	-0.164144	-0.112430	-0.182581	-0.171930	-0.187162	-0.232936	-0.229240	-0.234325	-0.421602	-0.346617	-0.369598	-0.323241	-0.357137	-0.277824	-0.123080	-0.282152	-0.172520	-0.066056	0.019248	-0.042714	0.092149	0.098563	0.037727	0.093425	-0.024617	0.056422
AT5G01800.1			-9.127971	1.337712	1.355064	1.614711	1.239837	NaN	1.757530	NaN	NaN	NaN	1.107512	1.482588	2.236480	2.059831	NaN	1.497688	1.016597	NaN	1.848791	2.013117	1.746235	1.675007	1.422458	NaN	NaN	1.612682	NaN	1.492641	0.995505	1.140240	2.380130	1.443912	NaN	NaN	1.573851	NaN	NaN	1.923145	1.628297	2.278674	NaN	1.711563	2.284354	1.639242	1.283784
AT5G01940.1	GMM:29.2.3	protein.synthesis.initiation	-14.237996	-3.039680	-2.853148	-2.359390	-14.166427	-14.093143	-14.256935	-2.478363	-2.843674	-14.458345	-3.262675	-3.326300	-3.035661	-3.078546	-3.518522	-14.033868	-14.187464	-14.027480	-3.208397	-2.924560	-14.006752	-2.901635	-2.977108	-3.180534	-2.784821	-5.396773	-2.928768	-3.393515	-14.284049	-2.979553	-3.397602	-3.134918	-3.590517	-3.226057	-14.124291	-13.998396	-14.360354	-2.432552	-14.104051	-14.033738	-14.045554	-13.964069	-2.985844	-2.964943	-2.322709
AT5G01950.1	GMM:30.2.8.1	signalling.receptor kinases.leucine rich repeat VIII.type 1	0.561534	0.360246	0.022633	-0.123647	-0.110794	-0.094269	-0.136303	-0.355841	-0.096596	-10.702768	-0.000771	-0.497655	0.197855	-0.553336	0.044797	0.214875	-0.632405	-0.112665	0.349692	-0.141184	-0.088921	0.049551	0.113407	0.510437	-0.145931	-0.199692	-0.008823	-0.011236	-0.527878	-0.541552	-0.603245	-0.099063	0.048204	-0.216038	-0.016929	-0.200882	0.005034	0.126173	0.160257	0.114510	0.240749	0.085498	0.071776	0.466137	0.035428
AT5G02010.1	GMM:30.5	signalling.G-proteins	-11.489769	-11.557496	-9.354061	-11.777886	-11.770889	-3.831781	-11.286565	-11.470376	-8.597291	-11.328769	-11.626440	-11.400866	-11.026523	-10.969242	-9.781788	-11.272256	-10.924189	-9.089968	-11.213458	-11.333940	-9.602080	-10.852516	-9.821744	-11.197694	-11.310006	-11.347457	-11.087683	-11.322660	-11.379504	-11.156399	-9.652666	-9.305185	-11.311864	-9.410577	-11.455369	-11.359492	-11.111274	-11.239798	-10.980056	-11.034720	-11.354341	-9.967802	-10.834078	-10.819420	-11.178378
AT5G02240.1	GMM:29.5	protein.degradation	-0.229261	-1.349955	-0.736756	-0.013242	-10.877126	-4.970524	-0.333700	-0.194234	-0.285766	-0.246336	-0.567115	-1.075517	-0.129169	-0.680065	-4.970524	-1.327202	-0.480978	-0.028759	-11.418348	-0.345204	-0.212469	-0.040895	-0.332690	-0.587072	-0.359729	-0.420287	-0.173928	-0.541250	0.001016	-0.039273	0.088029	0.014364	-0.379990	-0.308315	-9.873276	-0.149087	0.100619	0.182648	0.241845	0.281868	-0.060901	-0.448541	-8.430718	0.352190	0.142092
AT5G02270.1	GMM:34.16	transport.ABC transporters and multidrug resistance systems	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G02490.1	GMM:29.6	protein.folding	NaN	-12.203233	-11.879093	NaN	-11.958174	-9.288191	-8.472605	-12.272815	-12.185598	-2.859073	-12.457863	-11.955502	NaN	-11.968799	-3.306585	-12.160141	-12.009964	-3.457272	0.757614	-12.111118	-11.919152	NaN	-11.897527	-12.036806	1.794646	-12.068594	-12.340780	NaN	-12.067759	-12.173349	NaN	-12.388064	-3.295442	NaN	-11.795922	-12.294439	0.221026	-12.123768	-12.131912	0.764908	-3.715006	-12.098519	0.459746	-3.081195	-11.541479
AT5G02500.1	GMM:29.6;GMM:20.2.1	protein.folding;stress.abiotic.heat	-0.265217	-0.244961	-0.230553	-0.325938	-0.281491	-0.250370	-0.447368	-0.485035	-0.489838	-0.154738	-0.105441	-0.087022	-0.152296	-0.168509	-0.256535	0.017163	-0.072556	-0.054573	-0.042149	-0.029166	-0.072321	-0.002384	-0.012145	-0.022123	-0.065455	-0.116181	-0.059944	-0.226325	-0.212644	-0.234298	-0.241855	-0.210052	-0.193114	0.044646	-0.028709	-0.041584	0.020478	-0.089510	-0.098897	0.032629	0.040292	0.075248	0.056391	0.059702	0.048212
AT5G02790.1	GMM:26.9	misc.glutathione S transferases	-0.122883	-0.400507	-0.180001	0.059716	-0.156843	-0.807605	-0.122337	-0.058223	-1.365349	-0.611573	-0.550237	-0.193989	-0.560830	-0.533865	-1.319519	-0.150276	-0.715409	-1.705540	-0.418490	-0.453031	-0.299314	-0.173118	-0.244472	-0.670366	-0.084035	-0.335615	-4.357013	-0.364323	-0.563809	-0.375139	-0.610790	-0.234951	-0.101596	-0.146532	-1.592726	0.095580	0.033200	0.003551	0.156461	0.399428	-0.146709	0.505938	0.245820	-0.365946	0.249808
AT5G02870.1	GMM:29.2.1.2.2.141	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L4/L1	-0.182309	0.130426	-0.140910	-0.184498	-0.155857	0.047045	-0.363884	-0.263015	-0.355149	-0.270872	-0.331146	-0.370846	-0.384312	-0.338505	-0.215119	-0.201044	-0.245877	-0.098188	-0.109009	-0.131313	-0.034352	0.069991	0.110030	-0.051744	-0.029323	-0.058526	-0.179174	-0.205244	-0.250090	-0.102502	-0.056055	0.073492	-0.263642	0.069943	0.103457	0.148106	0.468595	0.109350	0.088746	0.114766	0.148133	0.481731	0.349270	0.185476	0.202648
AT5G03250.1	GMM:30.11	signalling.light	0.453414	-10.013995	-10.028256	-9.914267	0.622432	-10.425495	0.328352	-0.405655	0.140383	-10.148780	-10.339720	-10.010281	-9.824976	0.190674	-10.425495	0.266738	-9.965389	-9.692082	-9.779199	0.509518	-10.295955	0.854676	-10.255270	-10.078281	0.857128	0.483048	-10.066797	0.464445	-10.140325	-0.263447	0.309523	-0.161166	-0.113118	-9.842754	0.532587	-10.113466	-10.024980	-10.191946	0.197619	0.525900	-10.176856	-10.465536	0.595128	-9.831563	-0.014991
AT5G03290.1	GMM:8.2.4	TCA / organic transformation.other organic acid transformations.IDH	-10.600988	-0.081067	-0.511046	-10.236619	NaN	-0.301082	-0.109899	-0.081010	-0.155321	NaN	-0.624567	-0.667757	-0.370325	-0.476154	-0.301082	NaN	-0.129743	0.085801	-0.074283	-0.193765	-0.527701	-0.236147	0.031786	-0.359542	-0.220324	0.143310	NaN	0.250737	0.054550	-0.283386	-0.087230	-0.170681	-0.005730	0.451761	-0.304348	-10.409511	0.536754	0.033655	0.034180	-0.127352	-0.038146	0.157274	0.675404	0.305669	0.217559
AT5G03300.1	GMM:23.3.2.1	nucleotide metabolism.salvage.nucleoside kinases.adenosine kinase	-0.195123	-0.073913	-0.012355	0.099057	-0.390167	-0.207595	-0.380431	-0.254950	-0.213778	-0.150323	-0.180707	-0.216199	-0.194228	-0.069468	-0.294673	-0.303749	-0.303701	-0.130714	-0.156261	-0.030189	-0.186223	-0.088511	-0.200467	-0.068866	0.075408	-0.309988	-0.190385	-0.348689	0.216700	-0.170936	-0.269922	0.056934	-0.461448	0.130165	0.167249	0.207049	0.050138	0.279142	0.225951	0.211811	-0.043022	0.368289	0.390273	0.218109	0.523578
AT5G03340.1	GMM:31.2	cell.division	-0.597082	-0.224518	0.048467	-0.058347	-0.224937	-0.562344	-0.824863	-0.248242	-0.394972	-0.289044	-0.173509	-0.081981	-0.229121	-0.164836	-0.562344	-0.130097	-0.350947	-0.008654	0.007552	-0.118223	0.056558	0.142664	0.321080	0.149027	0.214806	-0.117556	0.016251	-0.402413	-0.105259	-0.237364	-0.048168	0.008421	0.130481	0.182192	0.239938	0.217236	0.071041	0.092380	0.263510	-0.177632	-0.153566	0.288371	0.105139	0.332072	0.071632
AT5G03360.1	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	-1.289064	-1.288708	-1.434281	-1.586919	-1.753673	-1.064425	-1.280564	-1.130561	-1.589840	-1.699126	-1.248487	-2.013571	-2.750055	-2.030502	-1.637044	-1.489278	-1.157798	-1.417694	-1.478734	-1.795635	-1.815810	-0.484638	-1.626329	-1.348024	-1.546403	-1.800603	-1.076480	-1.640114	-1.524374	-1.756000	-1.295695	-1.812925	-1.185307	-1.138813	-1.144097	-1.546063	0.743373	-1.526499	-1.266984	-0.632695	-1.501305	-1.782948	-1.002618	-1.281192	-0.977856
AT5G03530.1	GMM:30.5	signalling.G-proteins	-0.096095	-0.280283	-0.029630	-0.574160	-0.125509	-0.300256	-0.574378	-0.395878	-0.213089	-0.356229	-0.163178	-0.082697	-0.418812	-0.080672	-0.511037	-0.369539	-0.121084	-0.108446	0.344468	0.113832	0.184479	0.338260	0.481074	-0.006215	-0.370227	0.326684	0.079021	-0.327203	-0.420157	-0.393672	-0.163166	-0.277649	-0.272591	-0.153968	-0.090569	0.197674	-0.006740	0.207995	-0.151572	0.128450	0.019794	0.157604	-0.019885	0.183380	-0.188204
AT5G03630.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.290805	0.114388	0.377596	0.414577	0.227486	-0.050728	0.125535	-0.182315	-0.139920	-0.294664	-10.751184	-0.231125	-0.238325	0.339261	-0.050728	0.033487	-0.126278	-0.217571	-0.049071	0.046424	0.426567	0.280613	0.228189	-0.116156	-0.374589	-0.988848	-0.297200	0.154835	-0.313810	-0.353785	-0.011547	-0.552796	-0.126963	0.064864	0.202322	0.239545	-0.178231	0.288761	0.065376	0.064831	-0.385430	0.259783	-5.550812	0.329130	0.277440
AT5G03650.1	GMM:2.1.2.3	major CHO metabolism.synthesis.starch.starch branching	NaN	NaN	-0.172049	NaN	NaN	-0.537417	NaN	-0.133036	-0.469308	-0.168644	-0.627974	-0.347163	NaN	-0.590454	-0.283382	-8.687980	-0.165308	-0.217326	NaN	NaN	-0.119050	NaN	-0.315827	-0.279187	NaN	-0.117141	0.018736	NaN	0.059211	-0.338347	NaN	0.183789	0.130315	NaN	0.211361	0.139859	NaN	0.582107	0.291628	NaN	0.229444	0.334151	NaN	0.006274	-0.024769
AT5G03690.2	GMM:4.1.10	glycolysis.cytosolic branch.aldolase	-2.343404	-5.668127	-1.450319	-0.237355	-1.072431	-11.430726	-5.502364	-1.169493	-2.096128	-0.862752	-0.868942	-11.403874	-1.113418	-0.788603	-1.672533	-0.839216	-0.707877	-2.205314	-0.684541	-0.792800	-0.832623	-1.905250	-0.653308	-11.290757	-0.703150	-1.016657	-1.471086	-0.850698	-0.877947	-5.432638	-0.764279	-0.643339	-11.230092	-0.769211	-0.699466	-11.721785	-5.742195	-0.268804	-0.872239	-0.601051	-0.469064	-10.985658	-1.645658	-0.474183	-1.619522
AT5G03700.1			-12.576479	-12.406049	-12.409077	-12.817647	-12.437722	-12.612482	-9.127389	-12.969663	-12.651420	-12.842005	-12.669762	-12.592438	-12.721650	-12.377697	-12.640204	-12.296430	-12.403939	-12.563835	-12.808496	-12.393530	-12.389216	-12.808133	-12.572620	-12.434898	-12.836754	-12.673395	-13.185328	-13.022796	-12.927580	-12.718525	-12.865736	-12.845248	-12.440450	-12.378505	-12.477636	-12.475450	-12.891529	-12.648917	-12.910941	-12.722651	-12.654545	-12.752434	-12.041564	-12.298839	-12.086158
AT5G03940.1	GMM:29.3.3	protein.targeting.chloroplast	-0.498916	-0.349632	-0.042467	-0.099827	-0.379048	NaN	-0.284311	-0.155963	NaN	-0.566021	-0.567242	-0.582196	-0.886559	-0.160580	NaN	-0.064731	-0.529738	NaN	-0.544554	-0.387983	-0.402295	-0.122235	-0.372957	0.238156	-0.109762	-0.104893	NaN	-0.461247	-0.197302	0.041222	0.140435	-0.039433	NaN	-0.263228	0.017665	NaN	0.248505	0.042977	0.322954	0.422335	-0.034796	NaN	0.504844	0.160310	NaN
AT5G04040.1	GMM:33.1	development.storage proteins	NaN	NaN	NaN	-11.382572	NaN	NaN	-11.385454	-11.212022	NaN	NaN	NaN	-11.292023	NaN	NaN	NaN	NaN	-11.208362	NaN	-11.436361	NaN	-11.492216	NaN	-11.062135	NaN	-11.256668	-11.687352	-11.375339	NaN	-10.896608	NaN	NaN	-11.798227	-12.052961	-10.875292	NaN	-11.234017	-11.331321	NaN	-11.340525	-11.541307	NaN	NaN	-10.671293	-10.880318	NaN
AT5G04050.1	GMM:28.1	DNA.synthesis/chromatin structure	-12.098425	-12.042380	-11.842209	-11.960953	-2.522591	-3.322029	-2.868876	-0.643989	1.586216	-2.934614	-1.103012	-9.461633	-2.546013	NaN	-9.908548	-11.654095	2.749860	-1.004655	-12.134856	-11.763339	-9.084645	-11.961916	-11.898398	-8.933676	-12.011427	-3.547873	-1.042709	-2.468853	-2.757267	-1.369699	-12.072956	-12.055149	1.360069	-2.307086	-11.802493	-1.006317	-12.039866	-0.938214	-0.847406	1.948333	-2.261231	1.738988	-1.010399	1.622571	-0.221451
AT5G04140.1	GMM:12.2.1.1	N-metabolism.ammonia metabolism.glutamate synthase.ferredoxin dependent	-0.172855	-0.168910	-0.175941	0.102501	0.055211	0.024620	-0.057392	-0.071682	-0.041199	-0.381403	-0.349051	-0.360998	-0.244009	-0.302029	-0.121373	-0.237008	-0.297369	-0.264753	-0.245260	-0.144981	-0.158003	-0.269278	-0.289270	-0.200623	-0.243591	-0.207859	-0.165158	-0.476813	-0.431984	-0.460752	-0.337042	-0.349579	-0.273141	-0.255298	-0.165287	-0.207911	-0.114063	-0.137816	-0.062551	0.099688	0.099848	0.037619	0.145161	0.002182	0.076694
AT5G04230.1	GMM:16.2.1.1	secondary metabolism.phenylpropanoids.lignin biosynthesis.PAL	NaN	NaN	-11.241319	-1.852607	-0.349945	-0.245231	NaN	-0.578164	NaN	0.825308	1.292622	NaN	0.700367	NaN	-0.245231	NaN	NaN	0.442484	NaN	NaN	NaN	0.065737	NaN	NaN	NaN	NaN	0.493926	NaN	NaN	0.153804	-0.324729	-0.368197	NaN	NaN	NaN	0.151443	-0.550810	-0.021406	-0.530540	NaN	NaN	NaN	-9.236090	NaN	-0.106455
AT5G04360.1	GMM:2.2.2.9	major CHO metabolism.degradation.starch.limit dextrinase/pullulanase	-2.016507	-12.341976	-12.046977	-1.836313	-11.955569	-12.154740	-12.298164	-1.795318	-12.076285	-12.467173	-2.185348	-12.081720	-12.261703	-12.096430	-12.315130	-2.457164	-1.680888	-11.962868	-12.794583	-12.458731	-1.546626	-12.587394	-12.294205	-12.542594	-12.557542	-12.507361	-12.556079	-12.412993	-12.319232	-2.417023	-1.865499	-2.535637	-12.360901	-12.303691	-12.373419	-12.279300	-12.140218	-1.564364	-12.206578	-12.096829	-11.883013	-12.005714	-12.095177	-11.666369	-1.947627
AT5G04430.1	GMM:27.4	RNA.RNA binding	NaN	-0.028940	0.129352	0.053275	-0.126401	-0.362444	0.090215	-0.345699	NaN	0.028390	-0.029853	-0.339342	-0.123700	1.390520	-0.167273	-0.257836	-0.136481	-11.061457	NaN	-0.150214	-0.172229	0.322386	-0.245607	-0.164780	0.094516	-0.215611	-0.202976	-0.076748	-0.546391	-0.210098	-0.101242	-0.173890	-0.006125	-0.139843	-0.167189	NaN	0.118601	-0.107548	NaN	0.329622	0.237017	NaN	0.299142	-0.254752	-1.938783
AT5G04590.1	GMM:14.3	S-assimilation.sulfite redox	-0.328497	-0.582308	0.105506	-0.025034	-0.179851	0.195691	-0.072183	-5.708035	-0.242286	-0.236791	-0.509840	-0.298945	-0.278439	-0.378394	0.080933	-0.082169	-0.020319	-0.770273	-0.254967	-0.498327	-0.164594	0.119579	-0.132883	-0.024438	-0.068329	-0.438397	-0.131578	-0.267114	-0.199294	-0.298386	-0.391006	-0.292854	-0.157009	-0.039825	0.248992	0.086382	-1.086032	-0.336912	-0.242522	0.072918	0.607241	-0.021080	0.589422	0.527876	0.349565
AT5G04870.1	GMM:30.3	signalling.calcium	-11.172785	-10.266434	-12.098110	-11.197295	-12.007336	-12.191636	-3.235623	-11.686214	-12.134532	-11.546995	-12.105238	-7.645180	-11.195432	-7.884283	-11.877568	-11.039249	-11.940883	-11.795854	-11.389875	-12.168654	-12.145412	-11.262319	-12.012008	-7.640071	-11.050717	-12.451286	-11.135927	-11.155432	-7.877712	-11.774802	-11.786892	-12.302810	-7.542543	-11.318549	-12.067110	-11.963128	-11.247725	-8.288331	-12.514097	-11.305455	-12.060657	-7.713882	-11.204388	-12.181475	-11.761371
AT5G04900.1	GMM:26.22	misc.short chain dehydrogenase/reductase (SDR)	NaN	-9.018017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.157322	NaN	NaN	NaN	NaN	-8.786862	-9.042788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.111858	NaN	NaN	NaN
