Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT5G16400.1	GMM:21.1	redox.thioredoxin	-0.095119	NaN	1.794996	0.017033	0.658517	0.073474	1.238270	0.906774	-0.139374	0.377257	NaN	-0.964726	NaN	NaN	0.073474	NaN	0.635511	NaN	0.593195	1.479170	0.592340	NaN	-0.203375	-0.240946	NaN	-0.584236	0.564345	-0.456926	0.558599	-0.180570	NaN	NaN	1.075707	NaN	1.666675	-0.289206	NaN	0.124535	0.718179	NaN	0.787024	NaN	NaN	NaN	NaN
AT5G16570.1	GMM:12.2.2	N-metabolism.ammonia metabolism.glutamine synthetase	NaN	NaN	NaN	-0.470181	NaN	NaN	-0.590788	NaN	NaN	NaN	-0.164800	-0.014975	NaN	0.129648	NaN	NaN	NaN	-0.008953	NaN	NaN	NaN	0.115000	-0.311761	0.233089	NaN	NaN	NaN	NaN	NaN	0.016757	NaN	NaN	-0.110852	0.316527	NaN	0.078810	NaN	NaN	NaN	0.532971	0.304156	0.499555	0.251262	NaN	NaN
AT5G16620.1	GMM:29.3.3	protein.targeting.chloroplast	NaN	NaN	0.381415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.030691	NaN	NaN	-0.119901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.376482	NaN	NaN	0.171896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16660.1			NaN	NaN	0.451627	NaN	NaN	NaN	NaN	NaN	NaN	-0.017787	-11.245275	NaN	NaN	NaN	-0.068340	NaN	NaN	NaN	NaN	NaN	-0.348810	NaN	-0.278979	NaN	NaN	NaN	-11.496072	NaN	-0.154670	NaN	-0.176378	-0.326223	NaN	NaN	NaN	0.161142	NaN	NaN	-10.739231	NaN	0.377593	0.263311	NaN	NaN	NaN
AT5G16680.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	0.929066	NaN	NaN	1.122928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.928616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16710.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.084359	-0.168526	-0.165067	0.166898	0.082398	0.030945	-0.094935	0.217696	0.164859	NaN	-0.712014	NaN	-0.518003	-0.346238	-0.321939	-0.215908	NaN	-0.238599	-11.206997	-0.394801	-0.200135	0.126430	0.016647	-0.143516	-0.173064	-0.178717	-0.337844	-0.268845	-0.311022	-0.434905	-0.152027	-0.106886	-0.193933	-0.238576	-0.398582	-0.114012	0.086713	0.057573	-0.041385	0.280654	0.135892	0.362289	0.300450	0.322620	0.076575
AT5G16720.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.459501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.880701
AT5G16750.1	GMM:29.2.2.3.4	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.WD-repeat proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.474500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.370926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16810.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.587918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16850.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.876703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G16970.1	GMM:26.7	misc.oxidases - copper, flavone etc	0.133967	NaN	NaN	-0.105690	-0.004471	0.076221	-0.082692	NaN	-0.268994	-0.367039	-0.139770	-0.203371	-0.286821	-0.417635	-0.194118	-0.207801	-0.154614	-0.314177	-0.189447	-0.105390	0.402833	NaN	-0.088207	0.162538	-0.052740	-0.121842	-0.055493	-5.749707	-0.106428	-0.226160	-0.069461	-0.319955	-0.271157	-0.349701	0.121050	0.312896	-0.175788	0.285214	0.099377	-4.904882	0.576411	0.554962	NaN	0.127782	0.439600
AT5G17050.1	GMM:16.8.4.3	secondary metabolism.flavonoids.flavonols.flavonol-3-O-rhamnosyltransferase	NaN	-0.309752	NaN	-0.585392	NaN	NaN	NaN	-0.794268	-0.094024	NaN	NaN	-0.531282	-0.469457	NaN	NaN	NaN	-0.312416	-0.183884	NaN	NaN	-0.046773	-0.354097	-0.008383	0.385445	NaN	NaN	-0.006343	NaN	-0.002144	NaN	NaN	NaN	-0.165432	NaN	NaN	NaN	-0.159618	0.254416	NaN	NaN	0.074417	0.096471	-0.130131	NaN	0.015857
AT5G17240.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	NaN	NaN	-10.340513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17310.2	GMM:4.1.1	glycolysis.cytosolic branch.UGPase	0.005963	NaN	NaN	NaN	NaN	NaN	0.001578	NaN	NaN	-0.437350	NaN	NaN	NaN	-0.131456	NaN	NaN	-0.100282	NaN	0.270947	NaN	NaN	NaN	NaN	0.053374	NaN	NaN	NaN	NaN	-0.306292	NaN	NaN	NaN	-0.227795	NaN	NaN	-0.310784	0.360699	NaN	-0.226909	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17320.1	GMM:27.3.22	RNA.regulation of transcription.homeobox transcription factor family (HB)	NaN	NaN	NaN	1.981747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.771165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.933758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17380.1	GMM:5.2	fermentation.PDC	NaN	NaN	0.398437	NaN	NaN	0.438183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.108385	0.215750	NaN	NaN	0.235078	NaN	NaN	-0.036617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.165669	NaN	NaN	NaN	NaN	NaN	NaN	0.215806	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17460.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17500.1	GMM:26.3.5	misc.gluco-, galacto- and mannosidases.glycosyl hydrolase family 5	NaN	-15.037771	-14.917393	-3.174120	NaN	NaN	NaN	NaN	NaN	-3.768851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.298344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17710.1	GMM:29.6	protein.folding	NaN	-5.466144	-0.351313	NaN	-0.313261	NaN	0.411569	-0.239095	NaN	-0.248693	-0.396765	-0.363029	0.142637	-0.897448	-0.399979	-0.048333	-0.373797	-0.068846	-0.150870	0.116327	-0.085901	0.304917	-0.830169	NaN	0.065650	0.100443	NaN	NaN	-0.432289	-0.258379	-0.550665	-0.234220	0.225246	-0.097279	-0.221041	-0.191339	0.069992	-0.221699	0.594662	NaN	0.195865	1.026970	0.277790	-0.134750	NaN
AT5G17720.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17770.1	GMM:21.99	redox.misc	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.188867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.068816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.066285	-1.348535	NaN	-10.834749	-11.474342	NaN	NaN	NaN	NaN	NaN	-11.261437	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17880.1	GMM:20.1	stress.biotic	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17910.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17920.1	GMM:13.1.3.4	amino acid metabolism.synthesis.aspartate family.methionine	-0.010608	-0.017906	-0.062540	-0.113372	-0.066017	-0.077376	-0.224124	-0.233162	-0.236742	-0.230505	-0.291952	-0.234759	-0.213274	-0.226577	-0.157006	-0.108323	-0.095005	-0.145049	-0.062242	-0.061985	-0.057734	-0.065908	-0.060742	-0.082534	-0.105373	-0.120857	-0.141280	-0.193034	-0.215695	-0.225944	-0.190990	-0.240009	-0.242157	-0.023875	-0.017644	-0.008294	0.030169	0.070442	0.040892	0.128814	0.092352	0.106404	0.193997	0.147222	0.113952
AT5G17960.1	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G17990.1	GMM:13.1.6.5.2	amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate phosphoribosyltransferase	NaN	NaN	0.219535	NaN	NaN	NaN	NaN	-0.097259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.582334	NaN	NaN	NaN	-0.098815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.701608	NaN	-0.743925	NaN	NaN	NaN	0.139062	NaN	NaN	NaN	NaN	0.041792	NaN	NaN	NaN	0.789536
AT5G18070.1	GMM:10.1	cell wall.precursor synthesis	NaN	NaN	-0.024210	NaN	NaN	NaN	-0.085397	NaN	NaN	-13.995555	-14.028540	-0.316318	NaN	-13.803518	-0.308845	-0.284221	-13.788255	NaN	-0.034193	0.035518	NaN	-0.065325	-0.051394	NaN	-0.118199	-0.077886	NaN	-0.343731	-14.023069	-13.937806	-0.212202	-13.852431	NaN	-0.187025	NaN	NaN	0.106116	NaN	0.106923	NaN	-13.805718	NaN	0.200872	0.181305	NaN
AT5G18120.1	GMM:21.1	redox.thioredoxin	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18170.1	GMM:12.3.1	N-metabolism.N-degradation.glutamate dehydrogenase	NaN	NaN	2.289772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18180.1	GMM:29.2.2.3.1	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.snoRNPs	NaN	NaN	NaN	NaN	NaN	0.155173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.155173	NaN	NaN	NaN	1.718324	NaN	0.256774	NaN	NaN	NaN	NaN	NaN	-0.145504	2.174479	NaN	NaN	NaN	-0.583634	NaN	NaN	NaN	0.024732	NaN	3.998937	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18380.1	GMM:29.2.1.2.1.16	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S16	-0.099048	-0.335652	-0.358036	-0.132105	-0.445934	NaN	-0.192127	NaN	NaN	-0.230250	-0.355866	-0.403061	-0.339299	-0.329255	-0.067748	-0.425269	-0.203484	NaN	-0.495615	-0.351363	-0.206381	-0.073469	NaN	NaN	NaN	-0.166443	NaN	-0.357380	-0.068205	-0.246329	-0.366148	-0.513401	NaN	NaN	-0.197151	-0.376966	0.088501	-0.142319	-0.119417	NaN	-0.197430	0.079244	-0.128450	NaN	-0.045307
AT5G18570.1	GMM:30.5	signalling.G-proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.523288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.548992	NaN	NaN	NaN	NaN	NaN	NaN	-9.898198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18590.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.629403	NaN	NaN	NaN	NaN	-2.143041	-1.568937	NaN	NaN	NaN	NaN	-10.883202	NaN	NaN	NaN	-1.841692	NaN	NaN	NaN	-10.487460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.857914	NaN	NaN	NaN	NaN	NaN	-10.479088	NaN	NaN	NaN
AT5G18720.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18830.1	GMM:33.3	development.squamosa promoter binding like (SPL)	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G18980.1	GMM:35.2	not assigned.unknown	NaN	-1.928976	-9.630402	-9.445785	-5.848117	NaN	NaN	NaN	-2.482237	NaN	-2.513010	NaN	-12.429615	-2.740962	NaN	NaN	-2.776773	-2.526754	NaN	NaN	NaN	NaN	-2.505371	-2.346049	-2.465468	-2.656447	NaN	-12.645652	NaN	-2.588475	NaN	NaN	-2.514892	NaN	-2.333437	-2.062992	NaN	NaN	0.723299	NaN	NaN	NaN	NaN	-2.326188	-2.192942
AT5G19220.1	GMM:2.1.2.1	major CHO metabolism.synthesis.starch.AGPase	-0.514507	NaN	-0.509824	-0.089017	NaN	0.279373	NaN	-0.183260	-0.417707	-0.562580	-11.040825	NaN	0.176641	-0.134357	-0.163926	-0.055166	-0.082574	NaN	-0.139108	NaN	-0.184181	-0.286685	-0.268559	NaN	NaN	0.282154	NaN	-0.188953	0.159923	NaN	-0.394353	0.054631	-10.643003	0.208422	-0.434026	NaN	0.039681	0.141984	NaN	0.493462	0.257986	NaN	0.233458	0.413385	0.205064
AT5G19370.1	GMM:26.23	misc.rhodanese	NaN	-0.323226	NaN	NaN	NaN	NaN	NaN	NaN	-0.578731	-0.347440	NaN	-0.515312	NaN	NaN	NaN	NaN	-0.427840	NaN	0.438999	NaN	NaN	NaN	NaN	NaN	0.007832	NaN	NaN	-0.260001	-0.124690	NaN	NaN	0.103843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.979535	0.595243	-0.247213	0.439096	0.588745	NaN
AT5G19440.1	GMM:26.11.1	misc.alcohol dehydrogenases.cinnamyl alcohol dehydrogenase	NaN	-10.956064	NaN	NaN	NaN	NaN	-0.322974	NaN	-0.634806	NaN	-0.206460	-0.052150	NaN	-0.397342	NaN	0.150941	NaN	-11.007137	0.003260	-0.192102	NaN	-0.074484	-0.035030	NaN	NaN	-0.218466	NaN	NaN	NaN	0.273536	-0.198000	NaN	NaN	0.339938	NaN	0.205629	NaN	NaN	NaN	0.050526	NaN	NaN	NaN	NaN	0.411385
AT5G19510.1	GMM:29.2.4	protein.synthesis.elongation	-0.128178	-0.095952	-0.207180	-0.196443	-0.112186	-0.129611	-0.293315	0.359592	-0.364769	-0.374172	-0.205709	-0.146899	-0.270221	-0.123612	-0.129611	-0.020470	-0.055603	0.035466	0.107277	-0.038593	-0.434204	0.012064	-0.096409	-0.030158	-0.120243	-0.023258	-0.163784	-0.203092	-0.314935	-0.154469	-0.292847	-0.196858	-0.291102	0.029439	0.008498	-0.017867	-0.138642	0.234785	-0.118301	0.381530	0.191525	-0.059946	0.019200	0.257385	NaN
AT5G19550.1	GMM:13.1.1.2.1	amino acid metabolism.synthesis.central amino acid metabolism.aspartate.aspartate aminotransferase	NaN	NaN	0.002931	NaN	NaN	-0.234660	NaN	-0.482773	-11.963905	NaN	-0.079539	NaN	NaN	NaN	NaN	NaN	-0.068376	-0.119698	NaN	0.252548	-11.724319	-11.631641	NaN	NaN	NaN	-12.349664	-0.210215	-11.986298	-12.071247	0.023129	NaN	-12.223632	-0.230108	NaN	NaN	0.180998	NaN	NaN	NaN	NaN	0.621652	NaN	NaN	NaN	0.492542
AT5G19560.1	GMM:30.5	signalling.G-proteins	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.646506	NaN	NaN	NaN
AT5G19680.1	GMM:29.4	protein.postranslational modification	-0.752349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G19760.1	GMM:34.9	transport.metabolite transporters at the mitochondrial membrane	-0.523612	NaN	NaN	NaN	-0.103611	NaN	NaN	-0.966029	NaN	-0.171374	NaN	-1.109482	-0.025821	NaN	NaN	NaN	0.089428	-5.883189	-0.563400	-0.101248	-0.135848	NaN	-0.144216	-0.105747	0.038161	NaN	NaN	NaN	0.066571	NaN	NaN	-0.269266	NaN	NaN	NaN	0.306490	NaN	NaN	NaN	0.056015	NaN	NaN	0.144913	NaN	NaN
AT5G19770.1	GMM:31.1	cell.organisation	-0.266173	-0.323868	-0.014738	0.148162	NaN	-0.181427	-0.695787	-0.047299	NaN	-0.174598	-0.452034	-0.621220	-0.409673	-0.454826	NaN	-0.271603	-0.337624	-12.568046	NaN	0.073637	-0.312071	-0.236251	-0.228487	NaN	-0.150197	-0.131973	-0.043099	-0.235730	NaN	-0.387632	-0.115780	-0.119185	-0.544980	-0.100090	0.153310	0.057140	NaN	0.355144	0.282512	-0.161584	NaN	0.353104	0.171685	NaN	-0.115910
AT5G19940.1	GMM:31.1	cell.organisation	-0.028195	NaN	NaN	-0.218255	NaN	-0.072304	NaN	NaN	-0.267738	-0.569064	-0.321371	-0.498387	-0.443022	-0.137001	-0.112193	-0.487852	NaN	NaN	NaN	-0.199069	NaN	-0.075738	-0.160010	-0.465417	-0.105628	NaN	-10.770418	-0.162304	NaN	0.118281	NaN	NaN	NaN	NaN	NaN	0.467571	0.113614	0.352471	0.201090	0.411441	0.419844	0.488378	NaN	0.193734	0.412317
AT5G19990.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	0.230772	NaN	NaN	NaN	NaN	NaN	NaN	-0.637528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.288472	NaN	NaN	NaN	NaN	0.425403	NaN	0.029072	-0.164697	NaN	NaN	NaN	NaN	NaN	0.164901	NaN	NaN	0.271267	NaN	NaN	NaN	NaN	NaN	0.227212	NaN	NaN	-0.155546	-0.230167	0.344053
AT5G20000.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	-0.169908	-0.110403	-0.096447	NaN	NaN	-0.082393	-0.073903	-0.231250	NaN	NaN	-0.432715	-0.300863	-0.351104	-0.361581	-0.082393	NaN	-0.391073	-13.648781	-13.801163	-0.076570	-0.061423	-0.094849	NaN	NaN	-0.230383	-0.186978	-0.171803	-13.777151	NaN	-0.276905	-0.242105	NaN	NaN	NaN	NaN	0.004545	NaN	0.133890	-13.798014	0.186672	0.044489	0.166254	0.174688	0.195159	NaN
AT5G20010.1	GMM:30.5	signalling.G-proteins	-4.711881	-0.006650	-0.085757	0.038053	0.066316	-0.142467	-0.141618	-0.349812	-0.270304	-0.150072	-0.088738	-0.135242	-0.400997	-0.097613	-0.218888	-0.264851	0.132238	-0.072702	0.040144	-0.030600	-0.211066	-0.103849	-0.353460	0.093177	-0.029236	-0.057657	-0.208999	-0.232232	-0.327482	-0.253126	-0.197146	-0.124883	-0.390745	0.110416	0.150477	0.186607	0.132479	0.187075	0.031811	0.220148	0.381337	0.358277	0.212101	0.298160	0.268787
AT5G20080.1	GMM:21.99	redox.misc	NaN	-0.122845	NaN	NaN	NaN	NaN	0.158464	NaN	NaN	-10.822364	NaN	NaN	NaN	-0.584275	NaN	-0.074221	NaN	NaN	0.117370	NaN	NaN	NaN	-0.238071	NaN	NaN	NaN	NaN	NaN	-0.544447	NaN	-0.357979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.349825	0.226779	NaN	NaN	0.185133	NaN	NaN
AT5G20160.2	GMM:29.2.1.2.2.57	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L7A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.021420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-11.229359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.450393	0.295584	0.055943	NaN	NaN	NaN	NaN	NaN
AT5G20220.1	GMM:27.3.11	RNA.regulation of transcription.C2H2 zinc finger family	-9.359924	-8.413882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.222881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT5G20260.1	GMM:10.3	cell wall.hemicellulose synthesis	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.274810	NaN	NaN	NaN	NaN	NaN	NaN
AT5G20280.1	GMM:2.1.1.1	major CHO metabolism.synthesis.sucrose.SPS	NaN	-12.151769	NaN	NaN	-12.024145	NaN	NaN	NaN	-12.162410	NaN	-12.161366	-0.130069	-12.352985	-12.313408	NaN	NaN	NaN	NaN	NaN	-0.259659	NaN	NaN	NaN	0.088622	NaN	NaN	NaN	-11.045723	-0.215023	-0.638173	NaN	NaN	NaN	NaN	0.199836	-0.039229	NaN	NaN	NaN	0.041280	NaN	NaN	NaN	NaN	NaN
AT5G20290.1	GMM:29.2.1.2.1.8	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S8	-0.257089	-0.195116	-0.347380	-0.182966	-0.269642	-0.195302	-0.395009	-0.371474	-0.385593	-0.506683	-0.617525	-0.751256	-0.211375	-0.211369	-0.328524	-0.264892	-0.549719	-0.420666	-0.209063	-0.293901	-0.446576	0.017891	-0.061159	0.190964	-0.242735	-0.045019	-0.048558	-0.150596	-0.268715	-0.230116	-0.456690	-0.473312	-0.415576	-0.192801	-0.104994	-0.187654	-0.000748	-0.010253	-0.216389	-0.167830	-0.088684	-0.091395	0.103661	0.137053	0.029886
AT5G20310.1			-0.002358	-0.061473	NaN	-0.073026	NaN	NaN	-0.186887	-0.225420	-8.508986	-0.158322	-0.214240	-14.944497	-0.353954	-0.227843	NaN	-0.081375	-0.110052	NaN	0.026586	NaN	NaN	NaN	0.015432	NaN	-0.059177	-15.007792	NaN	-0.326204	-15.010683	-0.268005	-0.193274	-0.265389	NaN	0.027521	NaN	NaN	0.033652	0.104851	NaN	0.057386	0.128606	NaN	0.101033	0.182337	NaN
