Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT4G31780.1	GMM:11.10.1	lipid metabolism.glycolipid synthesis.MGDG synthase	NaN	-3.684050	-4.040250	NaN	NaN	-3.659315	NaN	-3.435524	-3.680824	NaN	NaN	-4.060340	-4.021282	-4.277234	-3.953717	NaN	NaN	NaN	NaN	-3.620584	NaN	NaN	NaN	-3.836512	NaN	NaN	-4.532609	NaN	NaN	NaN	NaN	-4.076217	NaN	NaN	NaN	-3.934573	NaN	NaN	-3.994153	NaN	-3.566001	NaN	-4.391203	NaN	-4.113075
AT4G31840.1	GMM:26.19	misc.plastocyanin-like	NaN	0.091139	0.450039	NaN	0.570019	0.244290	0.214454	0.369147	0.305982	NaN	0.618418	-0.021257	NaN	0.874512	0.336582	0.216194	-0.219497	1.761629	0.002853	-0.278930	0.046117	NaN	0.110099	0.172526	0.413765	-0.204309	1.221051	NaN	-0.077873	-0.285862	3.364305	-0.137590	-0.285963	0.480632	-0.009983	0.218984	0.392139	-0.260738	-0.254400	0.322295	0.367719	-0.327103	-0.059848	0.185016	0.132603
AT4G31850.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	1.690094	2.008229	2.464210	NaN	NaN	2.256653	NaN	2.090286	2.103437	NaN	2.039791	1.924277	NaN	1.930885	2.348945	NaN	1.641872	1.649936	NaN	NaN	2.020395	NaN	1.890670	1.723201	NaN	1.743610	2.206512	NaN	NaN	1.782475	NaN	1.348731	1.946428	NaN	1.392702	1.396227	NaN	1.412241	1.592850	NaN	1.848103	1.904784	NaN	1.699236	NaN
AT4G31860.1	GMM:29.4	protein.postranslational modification	0.439074	NaN	1.662166	2.242889	NaN	NaN	NaN	1.357711	1.650945	NaN	NaN	1.663528	NaN	1.486905	NaN	NaN	1.233608	NaN	2.056474	NaN	NaN	NaN	0.813266	NaN	NaN	1.177917	1.227616	NaN	0.896276	NaN	0.931221	NaN	NaN	2.818265	NaN	NaN	NaN	1.140060	0.706822	NaN	NaN	1.642198	1.383047	NaN	NaN
AT4G31900.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.437868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.510196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.323642	NaN	NaN	NaN	NaN	NaN	2.723304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G31990.1	GMM:13.1.1.2.1	amino acid metabolism.synthesis.central amino acid metabolism.aspartate.aspartate aminotransferase	-0.142741	0.113087	0.052218	0.205127	0.003729	-0.076387	0.030829	-0.048498	-0.031919	-0.012082	0.019711	0.077263	0.048075	0.060043	-0.045204	-0.013486	-0.158736	0.104040	0.138847	-0.038990	0.308974	0.108962	0.073176	0.022352	0.119359	0.047603	0.150878	0.177222	0.247878	0.041945	0.058119	0.149295	0.209751	0.254315	0.276611	-0.068115	0.208292	0.005202	0.140889	0.303084	0.361523	0.340237	0.335579	0.389983	0.466237
AT4G32160.1	GMM:30.9	signalling.lipids	-0.326739	-0.132143	0.189454	0.230052	0.298519	NaN	0.276830	-0.142535	NaN	-0.043990	-0.311839	0.087447	0.003414	0.384644	NaN	NaN	0.191919	NaN	0.210447	-0.237675	-0.291536	NaN	0.077260	0.082710	-0.096760	0.319309	NaN	0.475222	0.205476	NaN	NaN	-1.085501	-0.062696	0.072763	-0.011449	0.268952	0.126134	0.396793	NaN	0.188447	-0.206125	NaN	NaN	0.207438	0.144440
AT4G32260.1	GMM:1.1.4.9	PS.lightreaction.ATP synthase.subunit B (ATPX)	0.161625	0.032461	-0.007110	0.164656	0.312758	0.252264	0.104785	0.066447	0.037562	-0.033752	0.028927	0.122762	-0.143986	-0.139250	-0.185021	-0.146711	0.016038	0.040879	-0.231087	-0.105386	-0.027598	0.071242	0.026020	0.189831	0.103228	0.136622	-0.009013	0.064086	-0.172105	-0.069559	0.172902	0.122893	0.307874	-0.161313	-0.117922	-0.107545	-0.124470	-0.065852	-0.065290	-0.074591	-0.209576	-0.086034	-0.158394	-0.104289	-0.051962
AT4G32410.1	GMM:10.2.1	cell wall.cellulose synthesis.cellulose synthase	NaN	NaN	-4.583723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.283320	NaN	NaN	NaN	NaN	-3.979456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.959887	NaN	-3.714249	-4.770849	NaN	NaN	NaN
AT4G32470.1	GMM:9.5	mitochondrial electron transport / ATP synthesis.cytochrome c reductase	0.264599	0.382867	0.530510	0.423758	0.367719	0.385421	0.059985	0.054417	0.092935	0.158058	-0.151729	0.221041	-0.050909	0.175246	NaN	-0.054235	0.477350	0.242138	0.233216	0.105482	0.098581	0.322516	0.174061	-0.035297	0.336386	0.027143	0.366803	0.163057	-0.006232	0.109949	0.027750	-0.069806	-0.031261	0.124901	0.278911	0.008834	0.524990	-0.044588	0.048798	0.293113	-0.022245	NaN	0.370553	0.368465	0.379353
AT4G32520.1	GMM:25.1;GMM:1.2.5	C1-metabolism.glycine hydroxymethyltransferase;PS.photorespiration.serine hydroxymethyltransferase	0.156606	NaN	0.124126	NaN	-0.274665	NaN	NaN	0.027949	0.206599	NaN	NaN	0.602273	NaN	0.992496	NaN	NaN	0.466856	0.366573	NaN	0.374544	0.104121	NaN	0.063271	NaN	NaN	0.557075	0.583796	NaN	NaN	0.185970	NaN	-0.236136	0.119862	NaN	-0.532889	NaN	NaN	0.347844	0.733540	NaN	0.178548	NaN	NaN	0.229847	NaN
AT4G32560.1	GMM:35.1	not assigned.no ontology	-1.404455	-1.179517	-1.063463	-1.150382	-1.378500	-1.197305	-1.800452	-1.463418	-1.161112	-0.526336	-0.440410	-0.844920	-0.857981	-0.804250	-0.309516	-0.897978	-0.547553	-0.503664	-0.958115	-0.603115	-1.257194	-0.887540	-0.554987	-0.474197	-0.843415	-0.870071	-0.962424	-0.697070	-0.934074	-0.843291	-0.684246	-0.792528	-0.746842	-2.638945	-0.726897	-0.866077	-1.351701	-1.094318	-0.836557	-1.889978	-1.064288	-1.211943	-1.458914	-1.236403	-1.448610
AT4G32820.1	GMM:35.2	not assigned.unknown	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.659788	NaN	NaN	NaN	NaN	NaN	NaN
AT4G33010.1	GMM:25;GMM:1.2.4.1	C1-metabolism;PS.photorespiration.glycine cleavage.P subunit	-0.348321	-0.118878	-0.149175	-0.060213	-0.036452	-0.031627	-0.090707	-0.016359	-0.062821	-0.192082	-0.170531	-0.167364	-0.145869	-0.188769	-0.048308	-0.137697	-0.097235	-0.047693	-0.031813	0.039633	0.007865	-0.028716	-0.057787	-0.046274	-0.006809	0.053208	-0.029200	-0.056592	-0.046437	-0.053845	-0.047379	0.078218	0.032253	-0.115917	-0.099061	-0.081977	0.009831	-0.018222	-0.035940	0.053114	-0.005100	0.054620	-0.100815	-0.051026	0.006876
AT4G33030.1	GMM:11.10.3	lipid metabolism.glycolipid synthesis.UDP-sulfoquinovose synthase	NaN	NaN	NaN	NaN	-0.082038	NaN	-0.094660	NaN	NaN	-0.205889	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.090716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.302112	0.136144	NaN	-0.367206	NaN	NaN	NaN	0.061860	NaN	-0.147267	-0.053402	NaN	-0.340494	NaN	NaN
AT4G33070.1	GMM:5.2	fermentation.PDC	0.129614	-0.818182	-0.358177	-0.835966	-0.282967	-0.021929	-0.512353	-0.097266	-0.305723	0.610162	-0.103441	0.713257	1.093627	0.372677	0.070363	0.183526	0.451563	0.489210	0.009507	0.206236	-0.030224	0.368544	0.697394	0.528588	0.363929	0.344787	0.179235	NaN	0.268631	-0.061838	0.324776	-0.166418	0.175133	0.485687	0.321060	0.383398	0.546652	0.323844	0.494666	0.210017	0.515347	0.224377	0.581846	0.668477	0.431938
AT4G33090.1	GMM:29.5	protein.degradation	-0.179218	0.200143	-0.158823	-0.004435	0.252886	NaN	0.650176	0.097673	0.305461	-0.189458	1.025360	1.014262	-0.277174	-1.589520	NaN	0.270599	-0.009303	-2.037170	-0.175392	0.119847	0.270220	-0.161236	-0.225696	0.319862	-0.095458	-0.209255	NaN	-0.125694	0.316978	0.220970	-0.899793	-0.081656	-0.185137	-0.360489	-1.249250	-0.409291	0.470279	-0.076504	-0.221421	0.039493	0.256536	NaN	0.233258	-0.591301	0.339324
AT4G33130.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	-3.655599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.827555	NaN
AT4G33170.1	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	3.636686	3.275650	3.245678	NaN	3.294309	3.563293	NaN	3.565753	4.168669	NaN	NaN	2.988184	3.650978	NaN	3.655585	NaN	NaN	NaN	NaN	3.232039	2.946605	NaN	NaN	2.673900	NaN	NaN	3.418037	NaN	NaN	3.113195	NaN	3.146209	3.056705	NaN	NaN	4.213888	NaN	NaN	0.660908	NaN	3.226253	3.107856	NaN	NaN	3.147839
AT4G33250.1	GMM:29.2.3	protein.synthesis.initiation	NaN	-0.501322	0.222572	0.148531	-0.142925	0.425660	0.056724	-0.065556	-0.085968	NaN	0.340656	0.207624	0.365001	0.229282	0.517952	0.368469	0.832668	0.511958	1.122943	0.014396	0.359274	-0.094343	0.318902	-0.000789	-0.050169	-0.291734	0.044508	NaN	0.630481	0.052121	0.087427	-0.332009	0.319991	-0.218783	0.439535	0.485367	1.670764	0.204644	0.049482	0.284018	0.023411	0.240527	-0.166565	0.134562	-0.042116
AT4G33390.1			0.198069	0.163257	-0.028846	0.216543	0.405722	NaN	1.666295	0.356469	0.499303	-0.083438	0.028695	-0.095154	0.210876	0.136699	NaN	0.110348	0.077907	NaN	-0.111398	-0.090465	0.003145	0.252980	0.188370	0.107199	0.250685	0.031255	NaN	0.161900	-0.225947	-0.105971	-0.013901	0.013667	0.189210	0.925750	-0.114655	-0.161713	-0.056153	-0.003561	0.125317	0.976001	0.272612	0.057192	0.854724	0.052642	-0.014817
AT4G33510.1	GMM:13.1.6.1.1	amino acid metabolism.synthesis.aromatic aa.chorismate.3-deoxy-D-arabino-heptulosonate 7-phosphate synthase	0.237854	-0.039564	-0.066834	-0.242273	-0.168182	-0.253185	-0.382463	-0.161310	-0.075786	0.249728	0.027159	0.043193	0.211317	0.026321	-0.160893	0.063134	-0.164639	-0.118441	-0.168546	-0.030401	-0.255331	0.314560	-0.188067	-0.021851	-0.528143	-0.215688	-0.090292	-0.267701	-0.353335	-0.219880	0.262738	-0.059444	0.217186	-0.290401	-0.253471	0.416372	0.186514	-0.044275	-0.483676	0.024195	0.080959	0.140696	0.105915	-0.702218	-0.577570
AT4G33680.1	GMM:13.1.3.5.3	amino acid metabolism.synthesis.aspartate family.lysine.LL-diaminopimelic acid aminotransferase	0.344437	-0.008877	0.126287	0.022382	0.162534	0.045936	0.549075	-0.155041	0.085676	0.242019	-0.145696	0.155649	0.001970	0.124267	-0.034599	-0.010878	0.101820	0.063878	-0.081425	-0.098787	0.120147	0.344533	0.390677	0.184701	-0.097356	-0.068343	0.137485	-0.045495	0.047849	0.128640	0.045695	-0.051063	-0.122321	-0.031223	0.350797	-0.129356	0.413820	-0.021947	0.346413	0.012195	-0.213445	0.216799	0.305661	0.536443	-0.260794
AT4G33700.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G33760.1	GMM:29.1.12	protein.aa activation.aspartate-tRNA ligase	NaN	0.295676	-0.182464	-0.260670	-0.164262	-0.334763	NaN	-0.265637	-0.193871	0.176296	0.191697	0.140750	0.170711	0.310450	-0.242471	0.000991	-0.474458	0.302127	0.096228	0.162507	0.284355	-0.486045	0.088037	0.201235	0.132947	0.185822	0.356512	0.353340	-0.143618	0.050285	0.249060	0.219249	-0.087028	NaN	0.534614	0.543705	0.179800	0.026981	-0.243356	0.604777	-0.009287	0.275969	0.519969	0.461353	0.214434
AT4G33790.1	GMM:11.9.4.13	lipid metabolism.lipid degradation.beta-oxidation.acyl CoA reductase	NaN	NaN	0.018944	NaN	-0.192672	0.037655	NaN	-0.416315	-0.276157	NaN	-0.213116	-0.067128	-0.219221	-0.155038	0.050450	0.016312	-0.019754	-0.005187	-0.130140	0.096106	-0.042081	NaN	0.243721	0.138932	-0.124744	0.382113	-0.215518	NaN	0.276747	0.148376	NaN	-0.150065	-0.058358	0.121121	0.136970	0.239486	NaN	-0.187381	0.237640	NaN	-0.179179	0.043066	NaN	0.162147	0.409440
AT4G33810.1	GMM:10.6.2	cell wall.degradation.mannan-xylose-arabinose-fucose	1.691780	0.554536	0.759688	-0.019822	1.029272	0.516184	0.092350	NaN	0.868964	NaN	NaN	1.214208	0.292481	NaN	0.608476	1.089602	1.031203	0.851837	NaN	0.348354	0.853673	-0.545025	0.697329	1.096824	NaN	0.646956	0.620483	NaN	-1.118569	0.819295	1.185717	NaN	1.189652	NaN	0.436269	0.521731	NaN	NaN	0.129205	-0.899149	0.706658	0.483168	NaN	0.573711	0.651139
AT4G34050.1	GMM:16.2.1.6	secondary metabolism.phenylpropanoids.lignin biosynthesis.CCoAOMT	0.361874	0.116759	0.182461	0.161631	0.074831	-0.100181	-0.033142	-0.047238	0.047234	0.043955	0.266477	0.366021	0.009097	0.153146	-0.034704	0.034341	-0.236271	-0.006763	0.003588	0.079237	0.061625	0.189238	0.040899	0.065847	-0.082422	0.052412	0.124123	-0.121255	-0.208802	-0.222307	0.118215	0.054430	0.006290	0.149014	0.201054	0.098134	-0.079686	0.042339	0.034269	-0.002225	0.024695	0.048764	0.131836	0.166728	0.044055
AT4G34100.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	0.131589	-0.225041	-0.003280	-0.233401	-0.076620	0.189202	0.112644	-0.442789	-0.153936	-0.325991	-0.289881	0.100364	-0.137348	-0.145856	-0.454911	-0.221961	-0.001840	-0.193204	-0.507934	0.140646	-0.006380	-0.225060	-0.019301	0.334634	-0.105286	-0.305451	0.562530	NaN	0.394560	-0.119267	0.195721	0.098519	0.246306	-0.518077	0.309431	0.688443	-0.351530	-0.204551	-0.511758	0.209938	-0.283231	-0.146947	0.367827	0.068218	-0.149738
AT4G34110.1	GMM:27.1	RNA.processing	0.635926	-0.348270	-1.285419	-0.644321	-0.424528	-1.340355	-0.699130	-0.563631	-0.347248	0.823601	-0.570676	-0.832351	-0.676133	-0.691756	-1.196150	-0.415320	-0.512183	NaN	0.112254	-0.492250	0.138568	-0.292432	-0.846166	-0.507607	-0.512982	-0.901784	-1.084370	-0.526985	-0.777177	-0.573809	-0.754747	-0.827961	-0.963828	-0.065730	-0.170606	0.055026	0.158498	-0.859908	-0.537523	-0.508217	-0.393439	-0.962247	-0.706760	-0.618588	-0.913239
AT4G34120.1	GMM:17.7.1;GMM:17.5.1	hormone metabolism.jasmonate.synthesis-degradation;hormone metabolism.ethylene.synthesis-degradation	-0.803265	-1.042671	-0.359630	-0.006475	-0.700102	0.031809	0.288847	-0.286397	-0.588912	0.310523	0.453830	0.123009	NaN	0.036452	0.320879	0.162127	-0.801808	NaN	0.045001	0.231497	0.744351	NaN	0.475786	0.293632	0.483105	0.377105	NaN	NaN	0.502413	0.021836	0.040659	0.218755	0.679553	NaN	0.035191	NaN	NaN	-0.298420	NaN	-0.354848	0.215999	-0.116902	-0.150256	0.272942	0.250821
AT4G34200.1	GMM:13.1.5.1.1	amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoglycerate dehydrogenase	0.196521	0.100579	0.083841	0.024224	0.282221	0.170274	-0.364789	0.030540	-0.807216	0.296978	0.146028	0.200658	0.147317	-0.094325	0.112630	0.263471	0.241203	0.131704	0.256619	0.209290	0.260471	0.009322	0.276434	0.157202	0.053766	0.259042	0.279198	0.013427	0.203688	0.205850	0.052346	0.113162	0.302604	0.130074	0.239127	0.495833	0.126361	0.285621	0.306156	0.172511	0.405850	0.391574	0.316353	0.158757	0.270815
AT4G34220.1	GMM:30.2.3	signalling.receptor kinases.leucine rich repeat III	NaN	0.096099	0.032897	0.357145	0.251189	0.126376	0.188881	0.152868	0.111537	-0.027853	-0.020546	0.103471	-0.080191	-0.048144	-0.064419	-0.132396	-0.039220	-0.169125	0.012130	0.066569	-0.038349	0.288262	-0.096819	0.013227	0.123085	0.035840	-0.210634	-4.024334	-0.266745	-0.075017	-0.060871	0.000007	-0.237589	-0.118670	-0.331299	-0.094440	0.102633	0.033538	0.270242	0.078416	-0.001305	0.074857	0.175023	-0.202479	0.215217
AT4G34290.1			0.144735	0.042181	NaN	0.210862	-0.006512	0.410859	NaN	0.256307	NaN	-0.169515	-0.246296	-0.088958	-0.310500	0.251328	0.503151	0.298821	-0.184950	-0.166905	0.027300	0.002178	NaN	0.016946	-0.146190	0.412681	-0.174023	-0.255766	-0.163421	0.473498	0.211083	NaN	-0.380330	-0.202700	NaN	1.850676	-0.071021	-0.269537	-0.027828	0.272556	0.045575	-0.125571	-0.349448	-0.446809	-0.315904	-0.207480	-0.487670
AT4G34400.1	GMM:27.3.41	RNA.regulation of transcription.B3 transcription factor family	3.780580	NaN	NaN	NaN	NaN	1.838414	3.273034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.930706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.356622	NaN	NaN	NaN	NaN	NaN	2.274899	NaN	NaN	NaN	NaN
AT4G34450.1	GMM:31.4	cell.vesicle transport	NaN	NaN	0.361947	NaN	-0.542942	NaN	NaN	0.060117	0.025327	NaN	NaN	0.349900	NaN	0.755635	-0.242338	NaN	0.658335	0.183027	NaN	0.806555	0.025504	NaN	-0.545275	-0.921222	-0.786956	0.446084	-0.532885	NaN	-0.263660	0.341406	NaN	0.102651	NaN	NaN	0.371718	1.161821	NaN	0.014810	-0.504309	NaN	0.593987	NaN	NaN	0.006029	0.092009
AT4G34620.1	GMM:29.2.1.1.3.1.16	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S16	-0.075730	-0.191591	-0.162363	-0.432080	0.142789	0.123454	-0.070536	-0.023258	0.091574	-0.202218	-0.080650	-0.304068	0.098756	-0.275735	0.027357	0.214742	-0.156296	0.024384	0.051887	-0.117948	-0.090503	-0.004229	-0.124900	-0.045385	-0.480476	-0.196566	-0.016629	0.236144	-0.073817	0.009299	0.109200	-0.045802	-0.141381	-0.026173	0.028645	-0.161356	0.160031	0.171439	0.126579	0.308487	0.204106	0.251940	0.131305	0.289596	0.185415
AT4G34670.1	GMM:29.2.1.2.1.53	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S3A	-1.349354	-1.876069	0.410791	-0.027854	-1.832988	-0.112356	-0.410104	-0.477402	0.142884	0.085928	-0.627838	0.007603	0.190221	-2.150030	-0.020064	-0.159525	-0.930099	-0.297448	0.001359	0.190063	-0.412898	-0.060932	-0.679392	0.219535	-0.347635	-0.517866	-0.082092	-0.086135	-0.021567	-0.908807	-0.402762	-0.682504	-0.070481	-0.017711	-0.592211	-0.002630	-0.321346	-0.591965	-0.220480	-0.315280	-1.490061	-1.946105	0.105354	-0.005780	-0.031138
AT4G34860.1	GMM:2.2.1.3.1	major CHO metabolism.degradation.sucrose.invertases.neutral	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.202910	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.059727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.005489	NaN	NaN	NaN	NaN	NaN	NaN
AT4G34870.1	GMM:31.3.1	cell.cycle.peptidylprolyl isomerase	0.199335	0.120309	0.119176	0.103295	0.125191	-0.008674	0.012943	-0.123606	-0.044622	0.138645	0.137507	0.075615	0.044855	0.016027	-0.120423	0.147632	0.170274	0.225772	0.112148	0.062110	0.036996	0.043242	0.104277	0.129887	0.031868	0.066427	0.043998	0.085627	0.083587	-0.019023	0.197270	0.106721	-0.011422	0.107815	0.263674	0.160671	0.202181	0.217972	0.330882	0.334846	0.275281	0.253492	0.471996	0.257224	0.336481
AT4G34900.1	GMM:23.2	nucleotide metabolism.degradation	4.298484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.327158	NaN	NaN	NaN	5.517025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.892061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G35000.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	0.354248	0.069852	-0.027919	-0.133899	0.026420	-0.038168	-0.033337	-0.146472	0.039935	-0.018381	0.028036	0.213123	0.637253	0.711038	0.054124	0.096006	0.144848	1.146449	-0.093672	0.151549	0.137618	0.027230	0.004641	-0.088160	0.085179	0.642394	-0.145141	0.150558	0.165742	0.010335	0.125631	0.344112	0.019561	0.521747	0.076949	0.176742	1.386065	-0.052273	1.654754	0.311301	-0.387948	0.343623	0.236456	0.144475	1.009376
AT4G35090.1	GMM:21.6	redox.dismutases and catalases	0.151216	0.045241	0.153627	0.223901	0.115081	0.191649	0.204211	0.243054	0.277026	0.195555	0.120888	0.087096	0.299183	0.176089	0.212716	0.039509	0.018978	0.042786	0.132650	0.074006	0.031997	0.003452	-0.083147	-0.055849	0.021977	0.017937	0.061070	-0.135579	-0.077273	-0.091711	-0.160263	-0.181584	-0.174544	-0.006971	0.083607	0.049087	-0.277426	-0.310526	-0.287239	-0.212241	-0.224843	-0.259899	-0.209234	-0.166500	-0.228363
AT4G35100.1	GMM:34.19.1	transport.major intrinsic proteins.PIP	0.295436	0.296015	0.423701	0.373263	0.621531	0.489685	0.519367	0.367164	0.425417	0.452063	0.035183	0.079089	0.160054	0.180130	0.390333	0.034781	0.082017	-0.199815	0.146989	-0.038486	0.163503	0.290094	0.217360	0.198155	-0.108232	0.014757	0.306998	-0.150813	-0.100479	-0.110921	0.076638	0.164879	-0.176422	-0.252336	-0.048553	0.040921	-0.129294	-0.116660	-0.080061	-0.400414	-0.502935	-0.447071	-0.329947	-0.392266	-0.317762
AT4G35140.1	GMM:35.1	not assigned.no ontology	NaN	0.027961	-0.023905	NaN	0.137016	NaN	0.089602	-0.257257	-0.630548	-0.453430	-0.952664	-0.595640	0.018894	-0.376318	NaN	-0.128301	0.047335	0.005888	-0.227136	-0.338200	-0.245454	-0.281260	-0.217164	-0.515331	0.039060	-0.311103	NaN	NaN	-0.079198	-0.057150	NaN	-0.294705	NaN	NaN	-0.550385	NaN	0.064593	0.016530	-1.853828	-0.138640	0.000983	NaN	0.101939	-0.241564	NaN
AT4G35200.1			NaN	NaN	NaN	NaN	NaN	0.027166	NaN	0.124325	-0.038617	NaN	NaN	-0.152706	NaN	NaN	-0.330983	NaN	-0.025592	NaN	NaN	NaN	0.008505	NaN	-0.175060	-0.145455	NaN	-0.154146	NaN	NaN	NaN	-0.286776	NaN	NaN	0.039008	NaN	-0.060965	-0.135627	NaN	NaN	-0.305886	NaN	NaN	0.174068	NaN	NaN	0.356578
AT4G35250.1			0.106118	0.022689	-0.026322	-0.193897	0.099111	0.088933	0.126041	0.199577	0.320973	-0.350017	0.008392	-0.045978	0.143561	-0.117066	0.058603	-0.681798	-0.217916	1.116965	-0.030307	0.104552	0.214132	0.000704	0.052392	-0.003482	-0.102756	-0.100733	-0.246917	-0.230152	-0.022714	-0.382718	-0.030540	-0.240267	-0.327206	0.014373	-0.061571	-0.085705	-0.074271	0.243476	0.085878	-0.067945	-0.249544	0.216897	0.000886	-0.037429	-0.224298
AT4G35260.1	GMM:8.1.4	TCA / organic transformation.TCA.IDH	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.179005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.198250	NaN	NaN	NaN	NaN	NaN	0.396175	NaN	NaN	0.553145	NaN	NaN	NaN	NaN	NaN	0.340239	NaN	NaN	0.153172	NaN	NaN
AT4G35300.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT4G35320.1			NaN	4.311307	4.861370	NaN	4.089105	NaN	4.685522	NaN	NaN	NaN	4.804534	NaN	NaN	4.380212	NaN	4.403370	4.372884	NaN	NaN	4.803650	NaN	NaN	4.165478	NaN	4.274231	NaN	NaN	NaN	4.546212	NaN	NaN	NaN	NaN	4.409975	NaN	NaN	NaN	4.487431	5.881818	3.790048	4.414036	NaN	4.284265	NaN	NaN
AT4G35450.1	GMM:31.1	cell.organisation	-0.075833	0.087062	-0.177929	0.109964	-0.224445	-0.077921	-0.054880	-0.090948	-0.073707	0.157707	0.010591	0.086121	-0.016457	0.077597	0.220342	0.080275	0.241245	-0.029410	-0.145130	-0.112669	-0.046742	-0.192894	-0.058303	-0.003629	0.153888	0.141039	-0.119255	0.111474	0.174048	0.042081	0.253884	0.056949	0.182997	0.034562	0.037711	-0.106731	0.248707	-0.074965	-0.162773	-0.096475	0.218899	0.051905	0.163573	0.053282	0.104246
